battleID,userID,battle,n_sims
1,2,Cantina 3-F,20
2,2,Cantina 3-F,11
3,2,Light Side 3-C (Hard),5
4,2,Dark Side 5-B (Hard),3
5,2,Fleet 2-D (Hard),5
6,1,Fleet 2-D (Hard),5
7,1,Light Side 8-A (Hard),2
8,3,Fleet 2-B (Hard),5
9,1,Cantina 8-B,0
10,3,Dark Side 8-B (Normal),8
11,3,Light Side 3-C (Hard),5
12,1,Cantina 8-B,0
13,1,Cantina 8-B,0
14,3,Cantina 2-F,9
15,1,Cantina 3-F,10
16,4,Dark Side 1-A (Hard),5
17,4,Fleet 2-D (Hard),5
18,4,Cantina 3-F,20
19,4,Light Side 3-C (Hard),5
20,1,Cantina 3-F,8
21,1,Light Side 8-A (Hard),3
22,1,Dark Side 5-B (Hard),4
23,1,Fleet 2-B (Hard),5
24,2,Fleet 2-B (Hard),5
25,4,Cantina 3-F,5
26,4,Dark Side 5-B (Hard),5
27,4,Fleet 2-B (Hard),5
28,2,Cantina 3-F,4
29,2,Dark Side 5-B (Hard),2
30,2,Light Side 5-D (Hard),5
31,2,Dark Side 6-D (Hard),2
32,2,Fleet 1-C (Hard),5
33,4,Light Side 5-D (Hard),5
34,1,Dark Side 8-D (Hard),5
35,1,Fleet 3-C (Hard),4
36,1,Light Side 5-D (Hard),2
37,3,Fleet 2-D (Hard),5
38,3,Light Side 5-D (Hard),2
39,3,Dark Side 6-D (Hard),5
40,3,Dark Side 6-D (Normal),4
41,3,Fleet 1-C (Hard),2
42,4,Light Side 3-B (Normal),3
43,4,Fleet 1-C (Hard),5
44,4,Dark Side 1-F (Normal),2
45,4,Light Side 2-G (Normal),2
46,4,Dark Side 1-F (Normal),3
47,2,Dark Side 6-D (Hard),3
48,2,Dark Side 3-I (Normal),3
49,2,Fleet 1-G (Normal),4
50,2,Light Side 6-A (Normal),2
