battleID,userID,battle,n_sims
1,1,Dark Side 7-A (Hard),5
2,1,Light Side 6-A (Hard),5
3,1,Cantina 5-E,20
4,1,Cantina 5-E,15
5,3,Cantina 6-B,6
6,3,Light Side 6-B (Hard),5
7,3,Fleet 2-A (Hard),5
8,3,Dark Side 7-D (Hard),3
9,3,Fleet 3-D (Hard),2
10,1,Dark Side 8-A (Hard),1
11,1,Dark Side 8-A (Hard),1
12,1,Dark Side 8-A (Hard),1
13,1,Dark Side 8-A (Hard),1
14,1,Fleet 2-E (Hard),5
15,1,Fleet 1-B (Hard),2
16,1,Dark Side 8-A (Hard),1
17,1,Cantina 5-E,9
18,1,Light Side 8-D (Hard),5
19,1,Dark Side 5-D (Hard),2
20,1,Fleet 1-B (Hard),3
21,1,Fleet 5-A (Hard),3
22,3,Cantina 6-B,8
23,3,Dark Side 7-D (Hard),2
24,3,Fleet 3-D (Hard),3
25,3,Fleet 3-B (Hard),3
26,3,Light Side 8-D (Hard),5
27,3,Dark Side 9-B (Hard),1
28,1,Dark Side 5-D (Hard),3
29,1,Fleet 5-A (Hard),2
30,1,Dark Side 9-B (Hard),1
