battleID,userID,battle,n_sims
1,2,Cantina 1-F,6
2,3,Cantina 1-F,0
3,3,Cantina 1-F,0
4,3,Cantina 1-F,0
5,3,Dark Side 1-A (Hard),0
6,3,Dark Side 1-A (Hard),0
7,3,Dark Side 1-A (Hard),0
8,2,Dark Side 1-A (Hard),5
9,2,Light Side 2-E (Hard),3
10,3,Light Side 2-E (Hard),0
11,3,Light Side 2-E (Hard),0
12,3,Light Side 2-E (Hard),0
13,2,Cantina 1-F,5
14,2,Light Side 2-E (Hard),2
15,3,Light Side 2-E (Hard),2
16,2,Dark Side 1-B (Hard),5
17,3,Cantina 1-F,9
18,3,Dark Side 3-E (Hard),5
19,1,Dark Side 1-A (Hard),5
20,1,Light Side 3-E (Hard),5
21,1,Cantina 1-F,7
22,1,Cantina 1-F,8
23,1,Fleet 1-A (Hard),4
24,1,Light Side 2-E (Hard),5
25,3,Cantina 1-F,0
26,1,Cantina 1-F,8
27,3,Cantina 1-F,0
28,3,Cantina 1-F,0
29,1,Dark Side 2-C (Hard),5
30,3,Cantina 1-F,0
31,3,Cantina 1-F,0
32,3,Cantina 1-F,0
33,3,Cantina 1-F,0
34,3,Cantina 1-F,0
35,3,Light Side 3-E (Hard),5
36,3,Dark Side 2-C (Hard),5
37,1,Light Side 7-D (Hard),4
38,2,Cantina 1-F,6
39,3,Cantina 1-F,3
40,1,Cantina 1-F,3
41,2,Light Side 2-A (Hard),5
42,2,Dark Side 1-C (Hard),5
43,3,Dark Side 1-A (Hard),0
44,3,Dark Side 1-A (Hard),0
45,3,Light Side 2-A (Hard),0
46,3,Light Side 2-A (Hard),0
47,3,Light Side 2-A (Hard),0
48,3,Light Side 2-A (Hard),0
49,3,Light Side 2-A (Hard),0
50,1,Light Side 7-D (Hard),1
51,1,Light Side 5-E (Hard),5
52,1,Fleet 1-A (Hard),1
53,1,Fleet 1-D (Hard),5
54,1,Cantina 2-B,18
55,1,Cantina 2-B,15
56,1,Cantina 2-B,15
57,1,Light Side 6-D (Hard),2
58,1,Light Side 6-D (Hard),2
59,1,Light Side 6-D (Hard),1
60,1,Fleet 2-B (Hard),0
61,1,Fleet 2-B (Hard),2
