battleID,userID,battle,n_sims
1,1,Cantina 5-F,20
2,1,Cantina 5-F,15
3,1,Dark Side 7-A (Hard),4
4,1,Fleet 2-E (Hard),5
5,1,Fleet 1-B (Hard),1
6,1,Dark Side 7-A (Hard),1
7,1,Light Side 6-A (Hard),5
8,1,Dark Side 8-D (Hard),1
9,3,Cantina 7-A,3
10,3,Light Side 6-B (Hard),5
11,3,Fleet 3-D (Hard),5
12,3,Fleet 3-B (Hard),1
13,1,Dark Side 8-D (Hard),4
14,1,Fleet 1-B (Hard),4
15,1,Cantina 5-F,6
16,1,Dark Side 8-A (Hard),3
17,1,Fleet 1-E (Normal),10
18,3,Cantina 6-B,6
19,3,Dark Side 7-D (Hard),5
20,3,Fleet 2-A (Hard),5
21,3,Fleet 3-B (Hard),1
22,3,Light Side 7-D (Hard),2
