battleID,userID,battle,n_sims
1,1,Dark Side 7-A (Hard),5
2,1,Light Side 6-A (Hard),2
3,1,Cantina 5-E,20
4,1,Cantina 5-E,15
5,1,Fleet 2-E (Hard),5
6,1,Fleet 1-B (Hard),2
7,3,Cantina 6-B,5
8,3,Light Side 6-B (Hard),5
9,3,Dark Side 7-D (Hard),1
10,3,Fleet 2-A (Hard),3
11,3,Cantina 6-B,9
12,3,Dark Side 7-D (Hard),4
13,3,Fleet 3-D (Hard),5
14,3,Fleet 3-B (Hard),1
15,3,Light Side 8-D (Hard),4
16,1,Cantina 5-E,8
17,1,Light Side 6-A (Hard),3
18,1,Dark Side 8-A (Hard),5
19,1,Fleet 1-B (Hard),3
20,1,Light Side 8-D (Hard),5
21,1,Fleet 2-E (Normal),8
22,3,Light Side 8-D (Hard),1
23,3,Dark Side 5-D (Hard),3
24,3,Fleet 3-B (Hard),2
