battleID,userID,battle,n_sims
1,3,Cantina 2-F,20
2,2,Cantina 2-F,20
3,2,Cantina 2-F,20
4,2,Cantina 2-F,13
5,2,Light Side 5-D (Hard),5
6,2,Dark Side 6-D (Hard),3
7,2,Fleet 2-B (Hard),2
8,2,Fleet 1-C (Hard),4
9,3,Cantina 4-B,3
10,3,Light Side 5-D (Hard),5
11,3,Dark Side 6-D (Hard),2
12,3,Fleet 2-B (Hard),3
13,3,Fleet 1-C (Hard),3
14,1,Cantina 7-A,4
15,1,Dark Side 6-D (Hard),5
16,1,Light Side 5-D (Hard),4
17,1,Fleet 2-B (Hard),5
18,1,Cantina 7-A,3
19,1,Light Side 5-D (Hard),1
20,3,Cantina 4-B,5
21,3,Dark Side 5-B (Hard),3
22,2,Cantina 2-F,6
23,2,Dark Side 6-D (Hard),2
