battleID,userID,battle,n_sims
1,1,Dark Side 7-A (Hard),5
2,1,Light Side 6-A (Hard),5
3,1,Cantina 5-E,20
4,1,Cantina 5-E,14
5,1,Fleet 2-E (Hard),5
6,1,Dark Side 8-A (Hard),3
7,3,Cantina 6-B,5
8,3,Light Side 6-B (Hard),5
9,3,Dark Side 7-D (Hard),2
10,3,Fleet 2-A (Hard),5
11,3,Fleet 3-D (Hard),1
12,3,Cantina 6-B,9
13,3,Dark Side 7-D (Hard),3
14,3,Fleet 3-D (Hard),4
15,3,Fleet 3-B (Hard),2
16,3,Light Side 8-D (Hard),5
17,3,Dark Side 9-B (Hard),1
18,1,Cantina 5-E,10
19,1,Dark Side 8-A (Hard),2
20,1,Light Side 8-D (Hard),5
21,1,Fleet 1-B (Hard),5
22,1,Fleet 5-A (Hard),3
23,1,Dark Side 5-D (Hard),3
24,1,Dark Side 5-D (Hard),2
25,1,Dark Side 9-B (Hard),2
26,1,Fleet 5-A (Hard),2
27,3,Dark Side 9-B (Hard),4
28,3,Fleet 3-B (Hard),2
