battleID,userID,battle,n_sims
1,2,Fleet 2-B (Hard),5
2,3,Fleet 2-B (Hard),5
3,1,Fleet 2-B (Hard),5
4,4,Fleet 2-B (Hard),5
5,1,Cantina 2-F,20
6,1,Cantina 2-F,16
7,2,Cantina 2-F,20
8,2,Cantina 2-F,17
9,2,Dark Side 5-B (Hard),3
10,3,Light Side 5-D (Hard),3
11,4,Cantina 3-F,17
12,4,Dark Side 1-A (Hard),5
13,4,Light Side 3-C (Hard),5
14,3,Cantina 2-F,9
15,3,Dark Side 5-B (Hard),3
16,3,Light Side 5-D (Hard),3
17,1,Dark Side 6-D (Hard),5
18,1,Cantina 2-F,9
19,1,Dark Side 5-B (Hard),2
20,1,Light Side 5-D (Hard),2
21,1,Dark Side 6-D (Hard),5
22,1,Fleet 2-D (Hard),5
23,1,Cantina 2-F,12
24,1,Dark Side 5-B (Hard),5
25,1,Light Side 5-D (Hard),4
26,1,Fleet 2-D (Hard),5
27,2,Dark Side 7-E (Normal),12
28,2,Cantina 2-F,7
29,2,Dark Side 7-E (Normal),4
30,2,Fleet 1-C (Hard),5
31,3,Dark Side 6-D (Hard),5
32,3,Fleet 2-D (Hard),5
33,2,Fleet 3-C (Hard),0
34,4,Cantina 3-F,10
35,4,Dark Side 6-D (Hard),5
36,2,Fleet 3-C (Hard),0
37,2,Fleet 3-C (Hard),1
38,4,Light Side 5-D (Hard),5
39,4,Fleet 2-D (Hard),5
40,4,Fleet 1-C (Hard),4
41,3,Dark Side 5-B (Hard),2
42,3,Light Side 5-D (Hard),2
43,3,Cantina 2-F,8
44,3,Dark Side 7-E (Normal),9
45,1,Light Side 5-D (Hard),1
46,1,Cantina 2-F,3
47,1,Dark Side 7-E (Normal),11
48,1,Fleet 3-C (Hard),5
49,2,Fleet 3-C (Hard),2
50,2,Dark Side 7-E (Normal),8
