battleID,userID,battle,n_sims
1,3,Dark Side 7-D (Hard),2
2,3,Cantina 8-D,6
3,3,Dark Side 6-D (Hard),5
4,3,Light Side 5-D (Hard),1
5,3,Fleet 3-D (Hard),3
6,1,Cantina 5-C,8
7,1,Light Side 6-A (Hard),3
8,1,Light Side 8-D (Hard),5
9,1,Fleet 1-B (Hard),3
10,1,Fleet 3-B (Hard),3
11,1,Cantina 5-C,20
12,1,Cantina 5-C,5
13,1,Dark Side 7-A (Hard),5
14,1,Fleet 2-E (Hard),5
15,1,Light Side 6-A (Hard),1
16,1,Fleet 1-B (Hard),2
17,3,Light Side 6-B (Hard),5
18,3,Dark Side 7-D (Hard),3
19,3,Fleet 4-B (Hard),5
20,3,Fleet 3-D (Hard),2
21,3,Cantina 8-D,4
