battleID,userID,battle,n_sims
1,2,Cantina 1-F,20
2,2,Cantina 1-F,20
3,2,Cantina 1-F,11
4,2,Dark Side 1-A (Hard),5
5,2,Light Side 5-D (Hard),2
6,3,Cantina 2-B,6
7,3,Dark Side 1-A (Hard),3
8,1,Cantina 2-B,20
9,3,Fleet 1-A (Normal),13
10,4,Cantina 2-B,20
11,4,Cantina 2-B,20
12,4,Cantina 2-B,14
13,4,Dark Side 1-A (Hard),5
14,4,Light Side 5-D (Hard),4
15,4,Fleet 1-A (Normal),15
16,1,Dark Side 1-A (Hard),3
17,1,Light Side 5-D (Hard),3
18,1,Fleet 2-D (Hard),5
19,1,Cantina 2-B,16
20,3,Cantina 2-B,7
21,3,Dark Side 1-A (Hard),2
22,3,Light Side 5-D (Hard),1
23,3,Dark Side 4-A (Hard),5
24,2,Fleet 1-A (Normal),20
25,2,Light Side 5-D (Hard),3
26,2,Dark Side 4-A (Hard),5
27,2,Cantina 1-F,7
28,3,Cantina 2-B,15
29,1,Cantina 2-B,11
30,1,Light Side 7-D (Hard),5
31,1,Fleet 1-C (Hard),5
32,1,Dark Side 4-A (Hard),5
33,4,Cantina 2-B,8
34,4,Dark Side 4-A (Hard),5
35,4,Light Side 5-D (Hard),1
36,4,Dark Side 5-B (Hard),0
37,4,Dark Side 5-B (Hard),4
38,4,Fleet 1-A (Normal),15
39,3,Dark Side 4-E (Hard),5
40,2,Dark Side 4-E (Hard),0
41,3,Fleet 1-B (Normal),0
42,3,Fleet 1-A (Normal),14
43,2,Dark Side 4-E (Hard),0
44,2,Light Side 6-G (Normal),13
45,2,Cantina 2-B,8
46,2,Dark Side 4-E (Hard),0
47,2,Cantina 1-F,8
48,2,Fleet 1-A (Normal),15
49,2,Dark Side 3-I (Normal),4
50,2,Dark Side 3-I (Normal),2
51,2,Dark Side 3-I (Normal),2
52,2,Dark Side 3-I (Normal),2
53,2,Light Side 5-C (Normal),9
54,1,Cantina 2-B,3
55,1,Dark Side 1-A (Hard),2
56,1,Dark Side 4-E (Hard),2
57,1,Dark Side 4-E (Hard),3
58,1,Dark Side 5-B (Hard),1
59,1,Fleet 2-B (Hard),5
