battleID,userID,battle,n_sims
1,1,Cantina 5-D,20
2,1,Cantina 5-D,15
3,1,Dark Side 7-A (Hard),5
4,1,Fleet 2-E (Hard),5
5,1,Light Side 6-A (Hard),2
6,1,Fleet 1-B (Hard),1
7,3,Cantina 7-A,3
8,3,Light Side 6-B (Hard),5
9,3,Fleet 3-D (Hard),5
10,3,Fleet 3-B (Hard),1
11,3,Cantina 7-A,7
12,3,Dark Side 7-D (Hard),5
13,3,Fleet 3-B (Hard),4
14,3,Light Side 7-D (Hard),3
15,3,Fleet 2-E (Hard),2
16,1,Cantina 5-D,9
17,1,Light Side 6-A (Hard),3
18,1,Dark Side 8-A (Hard),5
19,1,Light Side 8-D (Hard),1
20,1,Fleet 1-B (Hard),4
21,1,Fleet 1-A (Normal),7
22,3,Light Side 7-D (Hard),2
23,3,Light Side 8-D (Hard),2
24,3,Fleet 2-E (Hard),2
25,1,Light Side 8-D (Hard),4
26,1,Fleet 1-A (Normal),5
