battleID,reward,count
2,Ezra Bridger,1
6,Ezra Bridger,1
7,Ezra Bridger,1
8,Mk 2 CEC Fusion Furnace,1
8,Mk 1 BlasTech Weapon Mod,1
9,Mk 1 BlasTech Weapon Mod,1
9,Mk 1 Nubian Security Scanner,1
10,Mk 1 BlasTech Weapon Mod,1
10,Mk 1 Nubian Security Scanner,1
11,Rey (Scavenger),1
11,Mk 2 BAW Armor Mod Prototype,1
12,Mk 1 Loronar Power Cell,1
13,Mk 2 BAW Armor Mod Prototype,1
14,Ability Material Mk III,1
15,Ezra Bridger,1
16,Mk 1 BlasTech Weapon Mod,1
16,Mk 1 Nubian Security Scanner,1
18,Sabine Wren,1
18,Mk 2 CEC Fusion Furnace,1
18,Mk 1 BlasTech Weapon Mod,1
20,Rey (Scavenger),1
20,Mk 1 Loronar Power Cell,1
21,Ezra Bridger,1
21,Ability Material Mk I,1
22,Rey (Scavenger),1
22,Mk 1 Loronar Power Cell,1
22,Mk 1 A/KT Stun Gun,1
22,Mk 2 BAW Armor Mod Prototype,1
23,Ezra Bridger,1
24,Mk 1 Czerka Stun Cuffs,1
24,Mk 1 BioTech Implant,1
25,Ezra Bridger,1
25,Ability Material Mk II,1
26,Ezra Bridger,1
26,Ability Material Mk II,1
27,Mk 1 BlasTech Weapon Mod,1
27,Mk 1 Nubian Security Scanner,1
28,Ability Material Mk III,1
28,Ability Material Mk I,1
29,Mk 2 CEC Fusion Furnace,1
29,Mk 1 Nubian Security Scanner,1
30,Ezra Bridger,1
30,Ability Material Mk I,1
31,Sabine Wren,1
31,Mk 2 CEC Fusion Furnace,1
31,Mk 1 BlasTech Weapon Mod,1
31,Mk 1 Nubian Security Scanner,1
32,Ezra Bridger,1
32,Ability Material Mk II,1
33,Mk 1 Loronar Power Cell,1
33,Mk 1 A/KT Stun Gun,1
34,Mk 6 Chiewab Hypo Syringe Salvage,1
34,Mk 5 BioTech Implant Prototype,1
35,Ezra Bridger,0
36,Rey (Scavenger),1
36,Mk 1 Loronar Power Cell,1
36,Mk 2 BAW Armor Mod Prototype,1
36,Mk 1 A/KT Stun Gun,1
37,Mace Windu,1
38,Mk 1 BlasTech Weapon Mod,1
39,Sabine Wren,1
39,Mk 2 CEC Fusion Furnace,1
40,Mk 1 Czerka Stun Cuffs,1
40,Mk 1 BlasTech Weapon Mod,1
40,Mk 1 BioTech Implant,1
41,Sabine Wren,1
41,Mk 2 CEC Fusion Furnace,1
42,Mk 1 Czerka Stun Cuffs,1
42,Mk 1 BlasTech Weapon Mod,1
42,Mk 1 BioTech Implant,1
43,Rey (Scavenger),1
43,Mk 1 Loronar Power Cell,1
44,Mk 1 Loronar Power Cell,1
45,Mk 1 A/KT Stun Gun,1
46,Ezra Bridger,1
46,Ability Material Mk II,1
46,Ability Material Mk I,1
47,Mk 1 Czerka Stun Cuffs,1
47,Mk 1 BlasTech Weapon Mod,1
47,Mk 1 BioTech Implant,1
48,Mk 1 BlasTech Weapon Mod,1
48,Mk 1 BioTech Implant,1
49,Mk 2 CEC Fusion Furnace,4
49,Mk 1 Nubian Security Scanner,1
49,Mk 1 BlasTech Weapon Mod,3
50,Mk 1 BlasTech Weapon Mod,1
50,Mk 1 BioTech Implant,1
51,First Order TIE Pilot,2
51,Mk 4 Arakyd Droid Caller Salvage,1
51,Mk 5 BAW Armor Mod Salvage,1
52,Mk 1 BioTech Implant,1
53,Mk 1 Czerka Stun Cuffs,1
53,Mk 1 BlasTech Weapon Mod,1
53,Mk 1 BioTech Implant,1
56,Ezra Bridger,1
58,Ezra Bridger,1
59,Mk 6 BioTech Implant Prototype Salvage,1
59,Mk 3 BioTech Implant,3
60,Mk 6 BioTech Implant Prototype Salvage,1
60,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
60,Mk 3 BioTech Implant,1
61,Mk 3 BioTech Implant,1
62,Mk 6 BioTech Implant Prototype Salvage,1
62,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
62,Mk 3 BioTech Implant,1
64,Mk 3 BlasTech Weapon Mod,1
65,Mk 9 Kyrotech Battle Computer Prototype Salvage,1
65,Mk 3 Chedak Comlink Prototype Salvage,1
65,Mk 1 Nubian Design Tech Prototype,1
66,Slave I,4
66,Mk 4 BAW Armor Mod Salvage,1
66,Mk 2 Fabritech Data Pad,2
66,Ship Ability Material Mk II,1
67,Ezra Bridger,5
67,Ability Material Mk II,2
67,Ability Material Mk I,2
68,Mk 9 Kyrotech Battle Computer Prototype Salvage,2
68,Mk 3 Chedak Comlink Prototype Salvage,1
68,Mk 1 Nubian Design Tech Prototype,3
69,Mk 9 Kyrotech Battle Computer Prototype Salvage,2
69,Mk 1 Nubian Design Tech Prototype,1
70,Mk 2 Chiewab Hypo Syringe,1
71,Mk 2 CEC Fusion Furnace,1
72,Mk 6 Loronar Power Cell Salvage,2
72,Mk 2 CEC Fusion Furnace,2
73,Mk 6 Loronar Power Cell Salvage,1
73,Mk 2 CEC Fusion Furnace,1
74,Mk 2 CEC Fusion Furnace,1
75,Mk 2 CEC Fusion Furnace,1
77,Mk 6 Loronar Power Cell Salvage,1
78,Mk 1 TaggeCo Holo Lens,1
79,Mk 1 TaggeCo Holo Lens,1
80,Mk 1 TaggeCo Holo Lens,1
82,Mk 3 BlasTech Weapon Mod,1
84,Mk 2 Chiewab Hypo Syringe,1
85,Mk 3 BlasTech Weapon Mod,1
86,Mk 4 Fabritech Data Pad Prototype,1
86,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,1
87,Mk 6 Loronar Power Cell Salvage,1
87,Mk 9 Kyrotech Battle Computer Prototype Salvage,1
88,Mk 6 Loronar Power Cell Salvage,1
88,Mk 1 Nubian Design Tech Prototype,2
89,Mk 1 Nubian Design Tech Prototype,1
90,Mk 6 Loronar Power Cell Salvage,1
90,Mk 9 Kyrotech Battle Computer Prototype Salvage,1
90,Mk 3 Chedak Comlink Prototype Salvage,1
91,First Order TIE Pilot,2
91,Mk 4 Arakyd Droid Caller Salvage,1
91,Mk 6 BioTech Implant Prototype Salvage,1
91,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
92,Ezra Bridger,14
92,Ability Material Mk III,1
92,Ability Material Mk II,2
92,Ability Material Mk I,3
93,Ezra Bridger,8
93,Ability Material Mk III,1
93,Ability Material Mk II,2
93,Ability Material Mk I,4
94,Ezra Bridger,1
95,Mk 3 Sienar Holo Projector Salvage,2
95,Mk 4 Loronar Power Cell Prototype,1
96,Imperial TIE Fighter,2
96,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
97,Hera Syndulla,2
97,Ability Material Mk I,1
99,Mk 1 BAW Armor Mod,1
99,Mk 5 Neuro-Saav Electrobinoculars Salvage,2
99,Mk 1 Chiewab Hypo Syringe Prototype,2
100,Mk 1 BAW Armor Mod,2
100,Mk 1 Chiewab Hypo Syringe Prototype,1
101,Mk 1 SoroSuub Keypad,1
101,Count Dooku,2
101,Mk 5 BioTech Implant Prototype,3
101,Mk 3 BioTech Implant,2
103,Mk 4 Fabritech Data Pad Prototype,2
103,Mk 2 Nubian Security Scanner Prototype,1
