battleID,reward,count
1,Jolee Bindo,1
1,Mk 2 Chiewab Hypo Syringe,1
2,Royal Guard,3
2,Mk 4 Arakyd Droid Caller Salvage,3
2,Mk 5 BioTech Implant Prototype,2
2,Mk 2 Chedak Comlink Prototype,4
3,Royal Guard,1
3,Mk 1 Arakyd Droid Caller,3
3,Mk 1 BAW Armor Mod,2
3,Mk 1 Neuro-Saav Electrobinoculars,2
4,Scimitar,1
4,Mk 3 BAW Armor Mod,1
4,Reinforcement Materials,1
5,Geonosian Brood Alpha,2
5,Ability Material Mk II,1
5,Ability Material Mk I,4
6,Umbaran Starfighter,1
6,Mk 1 SoroSuub Keypad,1
7,Plo Koon,2
7,Ability Material Mk II,2
7,Ability Material Mk I,5
8,Wicket,2
8,Mk 3 Chedak Comlink Prototype Salvage,3
8,Mk 7 BAW Armor Mod Prototype Salvage,1
8,Mk 6 Loronar Power Cell Salvage,1
9,Jango Fett,2
9,Mk 4 SoroSuub Keypad Salvage,3
9,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
10,Scimitar,3
10,Mk 3 BAW Armor Mod,1
11,Umbaran Starfighter,2
11,Mk 3 Czerka Stun Cuffs Salvage,1
11,Mk 1 SoroSuub Keypad,1
11,Reinforcement Materials,1
11,Ship Ability Material Mk I,1
12,Bossk,2
12,Mk 9 Fabritech Data Pad Salvage,1
12,Mk 10 Neuro-Saav Electrobinoculars Salvage,1
12,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
13,Mk 1 SoroSuub Keypad,1
14,Plo Koon,7
14,Ability Material Mk III,1
14,Ability Material Mk II,3
14,Ability Material Mk I,6
15,Plo Koon,6
15,Ability Material Mk II,2
15,Ability Material Mk I,3
16,Nightsister Zombie,2
16,Mk 5 Nubian Design Tech Prototype Salvage,2
16,Mk 3 Sienar Holo Projector Salvage,2
16,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,1
16,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
17,Anakin's Eta-2 Starfighter,1
17,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
17,Mk 3 TaggeCo Holo Lens Prototype,1
18,Scimitar,1
19,Geonosian Brood Alpha,1
19,Ability Material Mk III,1
19,Ability Material Mk II,1
19,Ability Material Mk I,1
20,Admiral Piett,3
20,Resistance Hero Poe,3
20,Mk 5 Nubian Design Tech Prototype Salvage,1
20,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
20,Mk 1 Athakam Medpac Salvage,2
21,Jolee Bindo,2
21,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,1
21,Mk 2 Chiewab Hypo Syringe,1
22,TIE Advanced x1,1
22,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
22,Mk 3 TaggeCo Holo Lens Prototype,1
22,Reinforcement Materials,1
