battleID,reward,count
1,Finn,2
1,Ability Material Mk II,1
1,Ability Material Mk I,3
2,Scimitar,2
2,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
2,Mk 3 BAW Armor Mod,1
2,Reinforcement Materials,1
3,Mk 5 A/KT Stun Gun Prototype Salvage,1
3,Mk 7 BAW Armor Mod Prototype Salvage,5
3,Mk 4 Loronar Power Cell Prototype,3
4,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
4,Mk 3 TaggeCo Holo Lens Prototype,1
4,Ship Ability Material Mk I,1
5,Finn,7
5,Ability Material Mk II,4
5,Ability Material Mk I,4
6,Bossk,1
6,Mk 10 Neuro-Saav Electrobinoculars Salvage,2
7,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
7,Mk 2 SoroSuub Keypad Prototype,3
8,Mk 1 Carbanti Sensor Array Prototype Salvage,1
9,Scimitar,1
9,Reinforcement Materials,1
