battleID,reward,count
1,Imperial TIE Fighter,1
1,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
1,Ship Ability Material Mk I,1
2,Bastila Shan,1
2,Mk 6 Chiewab Hypo Syringe Salvage,1
2,Ship Ability Material Mk I,2
3,Kylo Ren (Unmasked),4
3,TIE Silencer,4
3,Ability Material Mk II,3
3,Ability Material Mk I,5
4,Kylo Ren (Unmasked),2
4,TIE Silencer,1
4,Ability Material Mk III,2
4,Ability Material Mk I,1
5,Sabine Wren,2
5,Mk 2 CEC Fusion Furnace,4
5,Mk 1 Nubian Security Scanner,2
5,Mk 1 BlasTech Weapon Mod,2
6,Zaalbar,1
6,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
6,Mk 5 Loronar Power Cell Salvage,1
6,Mk 3 Neuro-Saav Electrobinoculars,1
6,Mk 3 BlasTech Weapon Mod,2
7,Imperial TIE Fighter,2
7,Mk 8 BlasTech Weapon Mod Prototype Salvage,3
7,Mk 3 Neuro-Saav Electrobinoculars,1
8,Slave I,1
8,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
8,Mk 4 BAW Armor Mod Salvage,2
8,Mk 2 Fabritech Data Pad,1
9,Kylo Ren (Unmasked),8
9,TIE Silencer,7
9,Ability Material Mk II,5
9,Ability Material Mk I,5
10,Kylo Ren (Unmasked),2
10,TIE Silencer,3
10,Ability Material Mk II,2
10,Ability Material Mk I,4
11,Ezra Bridger,6
11,Ability Material Mk II,2
11,Ability Material Mk I,2
12,Ezra Bridger,6
12,Ability Material Mk III,1
12,Ability Material Mk I,1
13,Sabine Wren,2
13,Mk 2 CEC Fusion Furnace,3
13,Mk 1 Nubian Security Scanner,3
13,Mk 1 BlasTech Weapon Mod,2
14,Zaalbar,2
14,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
14,Mk 5 Loronar Power Cell Salvage,1
14,Mk 3 BlasTech Weapon Mod,1
14,Mk 3 Neuro-Saav Electrobinoculars,1
15,Mk 2 CEC Fusion Furnace,3
15,Mk 1 Nubian Security Scanner,3
15,Mk 1 BlasTech Weapon Mod,1
16,Zaalbar,1
16,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
16,Mk 3 BlasTech Weapon Mod,1
16,Mk 3 Neuro-Saav Electrobinoculars,2
17,Kylo Ren (Unmasked),3
17,TIE Silencer,4
17,Ability Material Mk III,2
17,Ability Material Mk II,3
17,Ability Material Mk I,4
18,Kylo Ren (Unmasked),7
18,TIE Silencer,6
18,Ability Material Mk III,1
18,Ability Material Mk II,3
18,Ability Material Mk I,4
19,Sabine Wren,2
19,Mk 2 CEC Fusion Furnace,3
19,Mk 1 Nubian Security Scanner,2
19,Mk 1 BlasTech Weapon Mod,1
20,Zaalbar,1
20,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
20,Mk 5 Loronar Power Cell Salvage,1
20,Mk 3 Neuro-Saav Electrobinoculars,2
21,Mk 5 Nubian Design Tech Prototype Salvage,3
21,Mk 3 Sienar Holo Projector Salvage,3
21,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,2
22,Slave I,4
22,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
22,Mk 4 BAW Armor Mod Salvage,1
22,Mk 2 Fabritech Data Pad,1
23,Kylo Ren (Unmasked),3
23,TIE Silencer,4
23,Ability Material Mk III,1
24,Ezra Bridger,1
24,Ability Material Mk I,1
25,Mk 4 Loronar Power Cell Prototype,3
25,Mk 1 Chiewab Hypo Syringe Prototype,1
26,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
26,Mk 5 Loronar Power Cell Salvage,1
26,Mk 3 BlasTech Weapon Mod,1
26,Mk 3 Neuro-Saav Electrobinoculars,2
27,Bastila Shan,1
27,Mk 4 CEC Fusion Furnace Prototype Salvage,1
27,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
27,Mk 5 BlasTech Weapon Mod Prototype,1
28,Mk 5 Loronar Power Cell Salvage,1
28,Mk 3 Neuro-Saav Electrobinoculars,1
29,Kylo Ren (Unmasked),2
29,TIE Silencer,1
29,Ability Material Mk II,2
29,Ability Material Mk I,2
30,Mk 6 Loronar Power Cell Salvage,2
30,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,4
30,Mk 2 Chiewab Hypo Syringe ,4
31,Imperial TIE Fighter,1
31,Mk 3 Neuro-Saav Electrobinoculars,1
32,Kylo Ren (Unmasked),6
32,TIE Silencer,2
32,Ability Material Mk II,1
32,Ability Material Mk I,3
33,Zaalbar,2
33,Mk 3 BlasTech Weapon Mod,2
33,Mk 3 Neuro-Saav Electrobinoculars,1
34,Boba Fett,2
34,Mk 7 BAW Armor Mod Prototype Salvage,1
34,Mk 2 Merr-Sonn Shield Generator,3
34,Mk 1 Fabritech Data Pad,2
35,Young Lando Calrissian,3
35,Lando's Millennium Falcon,1
35,Mk 3 Sienar Holo Projector Salvage,1
35,Mk 4 Loronar Power Cell Prototype,1
35,Mk 1 Chiewab Hypo Syringe Prototype,1
36,Mother Talzin,1
36,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
36,Mk 4 CEC Fusion Furnace Prototype Salvage,1
36,Mk 1 Athakam Medpac Salvage,2
36,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
37,Bastila Shan,4
37,Mk 4 CEC Fusion Furnace Prototype Salvage,1
37,Mk 7 BlasTech Weapon Mod Prototype Salvage,3
37,Mk 5 BlasTech Weapon Mod Prototype,2
38,Clone Sergeant's ARC-170,1
38,Mk 4 SoroSuub Keypad Salvage,2
38,Ship Ability Material Mk I,1
39,Bastila Shan,2
39,Mk 4 CEC Fusion Furnace Prototype Salvage,1
39,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
39,Mk 5 BlasTech Weapon Mod Prototype,3
40,Young Lando Calrissian,1
40,Lando's Millennium Falcon,2
40,Mk 3 Sienar Holo Projector Salvage,1
40,Mk 4 Loronar Power Cell Prototype,2
40,Mk 1 Chiewab Hypo Syringe Prototype,1
41,Kylo Ren (Unmasked),2
41,TIE Silencer,1
41,Ability Material Mk II,1
42,Bastila Shan,1
42,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
43,Mk 2 Merr-Sonn Shield Generator,1
43,Mk 1 Fabritech Data Pad,1
44,Mk 1 Carbanti Sensor Array Prototype Salvage,1
44,Mk 7 BAW Armor Mod Prototype Salvage,1
44,Mk 2 Merr-Sonn Shield Generator,1
44,Mk 1 Fabritech Data Pad,1
45,Kylo Ren (Unmasked),1
46,Biggs Darklighter,1
46,Mk 1 Carbanti Sensor Array Prototype Salvage,3
46,Mk 1 Zaltin Bacta Gel Prototype Salvage,2
46,Mk 2 Chiewab Hypo Syringe ,4
46,Mk 3 BioTech Implant,2
47,Imperial TIE Fighter,3
47,Mk 8 BlasTech Weapon Mod Prototype Salvage,3
47,Mk 3 Neuro-Saav Electrobinoculars,2
47,Ship Ability Material Mk I,1
48,Kylo Ren (Unmasked),2
48,TIE Silencer,3
48,Ability Material Mk I,1
49,Jolee Bindo,2
49,Mk 3 Carbanti Sensor Array Salvage,1
49,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,3
49,Mk 6 Loronar Power Cell Salvage,2
49,Mk 2 Chiewab Hypo Syringe ,3
