battleID,reward,count
1,Finn,3
1,Ability Material Mk II,1
1,Ability Material Mk I,3
2,Mk 5 Athakam Medpac Component,2
2,Mk 6 Carbanti Sensor Array Salvage,1
2,Mk 3 Chiewab Hypo Syringe Prototype Salvage,4
2,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
2,Mk 5 BlasTech Weapon Mod Prototype,7
3,Mk 7 Merr-Sonn Shield Generator Salvage,2
3,Mk 12 Czerka Hypo Syringe Prototype Salvage,4
3,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,3
3,Mk 3 TaggeCo Holo Lens Prototype,2
3,Reinforcement Materials,2
4,Mk 5 Athakam Medpac Component,1
4,Mk 6 Carbanti Sensor Array Salvage,1
4,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
4,Mk 1 Zaltin Bacta Gel Prototype Salvage,3
4,Mk 5 BlasTech Weapon Mod Prototype,7
5,Mk 7 Merr-Sonn Shield Generator Salvage,3
5,Mk 12 Czerka Hypo Syringe Prototype Salvage,1
5,Mk 3 TaggeCo Holo Lens Prototype,1
5,Reinforcement Materials,2
5,Ship Ability Material Mk II,1
6,Finn,7
6,Ability Material Mk III,1
6,Ability Material Mk II,3
6,Ability Material Mk I,3
7,Darth Nihilus,1
7,Mk 8 Neuro-Saav Electrobinoculars Component,1
7,Mk 7 BAW Armor Mod Prototype Salvage,2
7,Mk 10 BlasTech Weapon Mod Salvage,1
8,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
8,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
8,Mk 5 BlasTech Weapon Mod Prototype,1
9,Mk 5 A/KT Stun Gun Prototype Salvage,2
9,Scimitar,3
9,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
9,Mk 3 BAW Armor Mod,2
9,Reinforcement Materials,1
