battleID,reward,count
1,Bastila Shan (Fallen),6
1,Mk 4 Chedak Comlink Prototype Salvage,2
1,Mk 7 BioTech Implant Prototype Salvage,1
1,Mk 2 Sienar Holo Projector Prototype Salvage,2
2,Carth Onasi,2
2,Mk 3 Carbanti Sensor Array Salvage,2
2,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
2,Mk 2 Chedak Comlink Prototype,1
3,Juhani,2
4,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
5,Veteran Smuggler Chewbacca,14
5,Ability Material Mk III,1
5,Ability Material Mk II,5
5,Ability Material Mk I,6
6,Veteran Smuggler Chewbacca,10
6,Ability Material Mk II,7
6,Ability Material Mk I,5
7,Admiral Piett,1
7,Resistance Hero Poe,6
7,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
7,Mk 1 Carbanti Sensor Array Prototype Salvage,2
7,Mk 1 Athakam Medpac Salvage,3
8,Sun Fac's Geonosian Starfighter,3
8,Mk 2 Zaltin Bacta Gel Prototype Salvage,3
9,T3-M4,2
9,Ability Material Mk III,1
9,Ability Material Mk II,2
9,Ability Material Mk I,3
10,Emperor's Shuttle,1
10,Mk 4 Arakyd Droid Caller Salvage,1
10,Mk 4 BAW Armor Mod Salvage,1
10,Mk 1 Chedak Comlink Salvage,1
11,Mk 3 BAW Armor Mod,1
12,T3-M4,8
12,Ability Material Mk II,1
12,Ability Material Mk I,3
13,Mk 1 Chedak Comlink Salvage,1
13,Mk 4 BAW Armor Mod Salvage,1
14,Mk 3 BAW Armor Mod,1
15,Luke Skywalker (Farmboy),2
15,Mk 3 Carbanti Sensor Array Salvage,2
15,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
16,Umbaran Starfighter,1
16,Mk 3 Czerka Stun Cuffs Salvage,1
16,Mk 4 Nubian Security Scanner Prototype Salvage,1
17,Juhani,4
17,Mk 3 Sienar Holo Projector Salvage,2
17,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
18,Ability Material Mk III,1
18,Ability Material Mk II,2
19,Nightsister Zombie,2
19,Mk 5 Nubian Design Tech Prototype Salvage,2
19,Mk 5 TaggeCo Holo Lens Prototype Salvage,2
19,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,3
20,Anakin's Eta-2 Starfighter,2
21,Mk 3 Chedak Comlink Prototype Salvage,1
21,Mk 6 Loronar Power Cell Salvage,1
22,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
22,Mk 2 Arakyd Droid Caller,2
23,Wicket,4
23,Mk 3 Chedak Comlink Prototype Salvage,1
23,Mk 5 A/KT Stun Gun Prototype Salvage,3
23,Mk 6 Loronar Power Cell Salvage,2
23,Mk 7 BAW Armor Mod Prototype Salvage,1
24,Mk 2 Arakyd Droid Caller,2
25,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
26,Jango Fett,2
26,Hound's Tooth,2
26,Mk 3 Czerka Stun Cuffs Salvage,1
26,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
26,Mk 10 BlasTech Weapon Mod Salvage,2
27,Umbaran Starfighter,1
27,Reinforcement Materials,1
27,Ship Ability Material Mk I,1
