battleID,reward,count
1,Slave I,1
1,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
1,Mk 2 Fabritech Data Pad,1
1,Ship Ability Material Mk I,1
2,Slave I,1
2,Mk 5 Chiewab Hypo Syringe Prototype Salvage,3
2,Mk 2 Fabritech Data Pad,1
3,Slave I,2
3,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
3,Mk 4 BAW Armor Mod Salvage,1
3,Mk 2 Fabritech Data Pad,3
3,Ship Ability Material Mk II,1
4,Slave I,2
4,Mk 4 BAW Armor Mod Salvage,1
5,Obi-Wan Kenobi (Old Ben),7
5,Ability Material Mk II,2
5,Ability Material Mk I,3
6,Obi-Wan Kenobi (Old Ben),7
6,Ability Material Mk III,1
6,Ability Material Mk II,1
6,Ability Material Mk I,2
7,Mk 4 CEC Fusion Furnace Prototype Salvage,2
7,Mk 3 Arakyd Droid Caller Salvage,2
7,Mk 5 BlasTech Weapon Mod Prototype,3
8,Mk 6 Loronar Power Cell Salvage,1
8,Mk 2 Chiewab Hypo Syringe,1
9,Kylo Ren (Unmasked),5
9,TIE Silencer,6
9,Ability Material Mk III,2
9,Ability Material Mk II,1
9,Ability Material Mk I,4
10,Sabine Wren,1
10,Mk 2 CEC Fusion Furnace,2
10,Mk 1 BlasTech Weapon Mod,2
10,Mk 1 Nubian Security Scanner,1
11,Mk 3 BlasTech Weapon Mod,4
11,Mk 1 Arakyd Droid Caller,1
11,Mk 1 TaggeCo Holo Lens,4
12,Obi-Wan Kenobi (Old Ben),5
12,Ability Material Mk II,1
12,Ability Material Mk I,4
13,Obi-Wan Kenobi (Old Ben),4
13,Ability Material Mk II,1
13,Ability Material Mk I,1
14,Bastila Shan,1
14,Mk 4 CEC Fusion Furnace Prototype Salvage,1
14,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
14,Mk 3 Arakyd Droid Caller Salvage,3
14,Mk 5 BlasTech Weapon Mod Prototype,4
15,Mk 3 Neuro-Saav Electrobinoculars,1
16,Obi-Wan Kenobi (Old Ben),5
16,Ability Material Mk III,1
16,Ability Material Mk II,2
16,Ability Material Mk I,4
17,Obi-Wan Kenobi (Old Ben),10
17,Ability Material Mk I,4
18,Mk 3 BlasTech Weapon Mod,5
18,Mk 1 Arakyd Droid Caller,3
18,Mk 1 TaggeCo Holo Lens,1
19,Bastila Shan,3
19,Mk 3 Arakyd Droid Caller Salvage,1
19,Mk 5 BlasTech Weapon Mod Prototype,3
20,Kylo Ren (Unmasked),1
20,TIE Silencer,5
20,Ability Material Mk II,3
20,Ability Material Mk I,2
21,Kylo Ren (Unmasked),1
21,TIE Silencer,2
21,Ability Material Mk I,2
22,Bastila Shan,2
22,Mk 4 CEC Fusion Furnace Prototype Salvage,2
22,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
22,Mk 3 Arakyd Droid Caller Salvage,2
22,Mk 5 BlasTech Weapon Mod Prototype,4
23,Zaalbar,2
23,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
23,Mk 5 Loronar Power Cell Salvage,2
23,Mk 3 BlasTech Weapon Mod,1
23,Mk 3 Neuro-Saav Electrobinoculars,2
24,Mk 3 Neuro-Saav Electrobinoculars,1
25,Obi-Wan Kenobi (Old Ben),4
25,Ability Material Mk II,2
25,Ability Material Mk I,1
26,Jolee Bindo,1
26,Mk 3 Carbanti Sensor Array Salvage,2
26,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
26,Mk 6 Loronar Power Cell Salvage,2
26,Mk 2 Chiewab Hypo Syringe,4
28,Obi-Wan Kenobi (Old Ben),4
28,Ability Material Mk II,1
28,Ability Material Mk I,1
29,Mk 3 Arakyd Droid Caller Salvage,1
30,Bastila Shan,1
31,Bastila Shan,1
31,Mk 6 Chiewab Hypo Syringe Salvage,2
32,Jolee Bindo,3
32,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
32,Mk 6 Loronar Power Cell Salvage,2
32,Mk 2 Chiewab Hypo Syringe,1
33,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
33,Mk 3 BlasTech Weapon Mod,2
33,Mk 3 Neuro-Saav Electrobinoculars,1
34,Jolee Bindo,2
34,Mk 3 Carbanti Sensor Array Salvage,1
34,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,1
34,Mk 6 Loronar Power Cell Salvage,2
34,Mk 2 Chiewab Hypo Syringe,2
35,Obi-Wan Kenobi (Old Ben),4
35,Ability Material Mk III,1
35,Ability Material Mk I,5
36,Zaalbar,1
36,Mk 3 Neuro-Saav Electrobinoculars,3
36,Mk 3 BlasTech Weapon Mod,1
37,Bastila Shan,1
37,Mk 6 Loronar Power Cell Salvage,2
37,Mk 5 BioTech Implant Prototype,1
37,Ship Ability Material Mk II,1
37,Ship Ability Material Mk I,1
38,Bastila Shan,1
38,Mk 6 Chiewab Hypo Syringe Salvage,3
38,Mk 5 BioTech Implant Prototype,1
39,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
39,Mk 3 Neuro-Saav Electrobinoculars,2
39,Mk 3 BlasTech Weapon Mod,1
40,Mk 5 A/KT Stun Gun Prototype Salvage,3
40,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
40,Mk 2 SoroSuub Keypad Prototype,5
41,Mk 3 Neuro-Saav Electrobinoculars,1
42,Mk 1 Chiewab Hypo Syringe Prototype,1
43,Mk 3 Chedak Comlink Prototype Salvage,2
43,Mk 4 Loronar Power Cell Prototype,2
43,Mk 1 Chiewab Hypo Syringe Prototype,5
45,Imperial TIE Fighter,1
45,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
46,Zaalbar,2
46,Mk 5 Loronar Power Cell Salvage,1
46,Mk 3 BlasTech Weapon Mod,2
46,Mk 3 Neuro-Saav Electrobinoculars,1
47,Obi-Wan Kenobi (Old Ben),2
48,Mk 5 A/KT Stun Gun Prototype Salvage,2
48,Mk 3 Chiewab Hypo Syringe Prototype Salvage,3
48,Mk 2 SoroSuub Keypad Prototype,3
50,Obi-Wan Kenobi (Old Ben),2
50,Ability Material Mk I,1
51,Mk 5 A/KT Stun Gun Prototype Salvage,3
51,Mk 3 Chiewab Hypo Syringe Prototype Salvage,3
51,Mk 2 SoroSuub Keypad Prototype,8
52,Bastila Shan,1
52,Mk 5 BioTech Implant Prototype,1
54,Kylo Ren (Unmasked),2
54,TIE Silencer,1
54,Ability Material Mk II,1
54,Ability Material Mk I,1
56,Bastila Shan,1
56,Mk 6 Chiewab Hypo Syringe Salvage,1
56,Mk 6 Loronar Power Cell Salvage,1
56,Mk 5 BioTech Implant Prototype,1
57,Mk 3 Carbanti Sensor Array Salvage,5
57,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,3
57,Mk 6 Loronar Power Cell Salvage,4
57,Mk 2 Chiewab Hypo Syringe,2
58,Obi-Wan Kenobi (Old Ben),2
58,Ability Material Mk III,1
58,Ability Material Mk I,2
59,Mk 2 TaggeCo Holo Lens,2
59,Mk 4 BAW Armor Mod Salvage,2
60,Mk 2 TaggeCo Holo Lens,3
60,Mk 4 BAW Armor Mod Salvage,1
61,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
61,Mk 2 SoroSuub Keypad Prototype,2
62,Mk 5 BioTech Implant Prototype,1
62,Ship Ability Material Mk II,1
64,Zaalbar,3
64,Mk 4 Carbanti Sensor Array Prototype Salvage,2
64,Reinforcement Materials,1
