battleID,reward,count
1,Slave I,1
1,Mk 4 BAW Armor Mod Salvage,1
1,Mk 2 Fabritech Data Pad,2
1,Ship Ability Material Mk I,1
2,Imperial TIE Fighter,1
2,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
3,Imperial TIE Fighter,2
3,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
3,Ship Ability Material Mk I,1
4,Young Lando Calrissian,1
4,Lando's Millennium Falcon,1
4,Mk 3 Sienar Holo Projector Salvage,2
4,Mk 1 Chiewab Hypo Syringe Prototype,1
5,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
5,Mk 3 Neuro-Saav Electrobinoculars,2
6,Young Lando Calrissian,1
6,Lando's Millennium Falcon,1
6,Mk 3 Sienar Holo Projector Salvage,1
7,TIE Fighter Pilot,4
7,Ability Material Mk III,1
7,Ability Material Mk II,3
7,Ability Material Mk I,3
8,TIE Fighter Pilot,2
8,Ability Material Mk II,1
8,Ability Material Mk I,4
9,Sabine Wren,1
9,Mk 2 CEC Fusion Furnace,1
9,Mk 1 BlasTech Weapon Mod,3
9,Mk 1 Nubian Security Scanner,3
10,Stormtrooper,1
10,Mk 1 TaggeCo Holo Lens,3
10,Mk 1 Arakyd Droid Caller,2
11,Slave I,2
11,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
11,Mk 2 Fabritech Data Pad,2
11,Ship Ability Material Mk II,1
12,Hera Syndulla,6
12,Ability Material Mk II,2
13,Hera Syndulla,3
13,Ability Material Mk I,5
14,TIE Fighter Pilot,8
14,Ability Material Mk III,1
14,Ability Material Mk II,1
14,Ability Material Mk I,5
15,TIE Fighter Pilot,3
15,Ability Material Mk III,1
15,Ability Material Mk II,2
15,Ability Material Mk I,5
16,TIE Fighter Pilot,7
16,Ability Material Mk II,1
16,Ability Material Mk I,9
17,TIE Fighter Pilot,5
17,Ability Material Mk III,1
17,Ability Material Mk II,4
17,Ability Material Mk I,3
18,TIE Fighter Pilot,1
18,Ability Material Mk II,2
18,Ability Material Mk I,2
19,Mk 2 CEC Fusion Furnace,2
19,Mk 1 Nubian Security Scanner,2
19,Mk 1 BlasTech Weapon Mod,3
20,Mk 3 BlasTech Weapon Mod,2
20,Mk 1 TaggeCo Holo Lens,4
20,Mk 1 Arakyd Droid Caller,3
21,Sabine Wren,1
21,Mk 2 CEC Fusion Furnace,2
21,Mk 1 Nubian Security Scanner,4
21,Mk 1 BlasTech Weapon Mod,1
22,Stormtrooper,1
22,Mk 3 BlasTech Weapon Mod,1
23,Sabine Wren,1
23,Mk 2 CEC Fusion Furnace,3
23,Mk 1 BlasTech Weapon Mod,2
23,Mk 1 Nubian Security Scanner,1
24,Stormtrooper,1
24,Mk 3 BlasTech Weapon Mod,2
24,Mk 1 Arakyd Droid Caller,4
24,Mk 1 TaggeCo Holo Lens,4
25,TIE Fighter Pilot,1
25,Ability Material Mk II,2
25,Ability Material Mk I,3
26,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
26,Mk 3 BlasTech Weapon Mod,1
27,Mk 3 Arakyd Droid Caller Salvage,2
27,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
27,Mk 5 BlasTech Weapon Mod Prototype,3
28,Young Lando Calrissian,1
28,Lando's Millennium Falcon,1
28,Mk 3 Sienar Holo Projector Salvage,1
28,Mk 1 Chiewab Hypo Syringe Prototype,1
30,Zaalbar,1
30,Mk 5 Loronar Power Cell Salvage,4
30,Mk 3 Neuro-Saav Electrobinoculars,3
30,Mk 3 BlasTech Weapon Mod,3
31,Ability Material Mk II,1
31,Ability Material Mk I,2
