battleID,reward,count
1,Obi-Wan Kenobi (Old Ben),3
1,Ability Material Mk I,2
2,Zaalbar,3
2,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
2,Mk 5 Loronar Power Cell Salvage,2
2,Mk 3 Neuro-Saav Electrobinoculars,2
2,Mk 3 BlasTech Weapon Mod,3
3,Ability Material Mk II,1
3,Ability Material Mk I,1
4,Imperial TIE Fighter,2
4,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
5,Zaalbar,1
5,Mk 4 Carbanti Sensor Array Prototype Salvage,1
5,Mk 2 SoroSuub Keypad Prototype,1
6,Mission Vao,3
6,Ability Material Mk III,1
6,Ability Material Mk II,4
6,Ability Material Mk I,4
7,Bastila Shan,2
7,Mk 4 CEC Fusion Furnace Prototype Salvage,1
7,Mk 3 Arakyd Droid Caller Salvage,4
7,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
7,Mk 5 BlasTech Weapon Mod Prototype,1
8,Mk 5 Loronar Power Cell Salvage,1
8,Mk 3 BlasTech Weapon Mod,1
8,Mk 3 Neuro-Saav Electrobinoculars,1
10,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
10,Mk 2 Fabritech Data Pad,1
10,Ship Ability Material Mk I,1
11,Mk 6 Chiewab Hypo Syringe Salvage,1
11,Mk 6 Loronar Power Cell Salvage,1
12,Bastila Shan,1
12,Mk 5 BioTech Implant Prototype,1
12,Mk 6 Loronar Power Cell Salvage,1
13,Sabine Wren,1
13,Mk 2 CEC Fusion Furnace ,4
13,Mk 1 BlasTech Weapon Mod,2
14,TIE Fighter Pilot,3
14,Ability Material Mk II,1
14,Ability Material Mk I,4
15,Stormtrooper,3
15,Mk 3 BlasTech Weapon Mod,3
15,Mk 1 TaggeCo Holo Lens,3
15,Mk 1 Arakyd Droid Caller,3
16,Bastila Shan,1
16,Mk 6 Chiewab Hypo Syringe Salvage,2
16,Mk 6 Loronar Power Cell Salvage,2
17,Imperial TIE Fighter,1
17,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
19,Mk 5 A/KT Stun Gun Prototype Salvage,1
19,Mk 3 Chiewab Hypo Syringe Prototype Salvage,4
19,Mk 2 SoroSuub Keypad Prototype,4
20,Zaalbar,2
20,Mk 4 Carbanti Sensor Array Prototype Salvage,1
20,Reinforcement Materials,1
21,Obi-Wan Kenobi (Old Ben),8
21,Ability Material Mk II,3
21,Ability Material Mk I,5
22,Obi-Wan Kenobi (Old Ben),4
22,Ability Material Mk II,3
22,Ability Material Mk I,1
23,Mk 3 Carbanti Sensor Array Salvage,1
23,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
23,Mk 6 Loronar Power Cell Salvage,3
24,Bastila Shan,2
24,Mk 4 CEC Fusion Furnace Prototype Salvage,1
24,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
24,Mk 5 BlasTech Weapon Mod Prototype,1
25,Mk 4 BAW Armor Mod Salvage,2
25,Mk 2 Fabritech Data Pad,1
25,Ship Ability Material Mk I,1
26,Bastila Shan,1
27,Bastila Shan,1
27,Mk 6 Loronar Power Cell Salvage,1
27,Mk 5 BioTech Implant Prototype,1
28,Mother Talzin,1
28,Mk 4 CEC Fusion Furnace Prototype Salvage,1
28,Mk 1 Athakam Medpac Salvage,3
28,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
29,Zaalbar,1
29,Mk 4 Carbanti Sensor Array Prototype Salvage,1
29,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
29,Mk 2 SoroSuub Keypad Prototype,1
29,Reinforcement Materials,1
30,Obi-Wan Kenobi (Old Ben),6
31,Mk 2 TaggeCo Holo Lens,2
31,Mk 4 BAW Armor Mod Salvage,3
32,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
32,Mk 3 Loronar Power Cell,5
33,Mk 3 Chiewab Hypo Syringe Prototype Salvage,2
33,Mk 3 Loronar Power Cell,2
34,Mk 2 TaggeCo Holo Lens,1
35,Mk 3 Chiewab Hypo Syringe Prototype Salvage,5
35,Mk 3 Loronar Power Cell,7
36,Mk 2 SoroSuub Keypad Prototype,1
37,Sabine Wren,1
37,Mk 2 CEC Fusion Furnace ,4
37,Mk 1 Nubian Security Scanner,3
38,Mk 3 BlasTech Weapon Mod,2
38,Mk 1 TaggeCo Holo Lens,2
38,Mk 1 Arakyd Droid Caller,3
39,TIE Fighter Pilot,1
39,Ability Material Mk I,1
40,Mission Vao,6
40,Ability Material Mk III,4
40,Ability Material Mk II,7
40,Ability Material Mk I,4
41,Mk 5 Chiewab Hypo Syringe Prototype Salvage,4
41,Mk 4 BAW Armor Mod Salvage,1
41,Mk 2 Fabritech Data Pad,1
42,Mk 2 Fabritech Data Pad,1
43,Mk 3 Carbanti Sensor Array Salvage,2
43,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,1
43,Mk 6 Loronar Power Cell Salvage,1
43,Mk 2 Chiewab Hypo Syringe,1
44,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
44,Mk 4 BAW Armor Mod Salvage,2
44,Mk 2 Fabritech Data Pad,1
44,Ship Ability Material Mk II,1
