battleID,reward,count
1,Canderous Ordo,3
1,Ability Material Mk II,1
1,Ability Material Mk I,3
2,Juhani,1
2,Mk 6 Nubian Security Scanner Prototype Salvage,1
2,Mk 6 Fabritech Data Pad Salvage,1
3,Jango Fett,4
3,Hound's Tooth,3
3,Mk 3 Czerka Stun Cuffs Salvage,2
3,Mk 4 SoroSuub Keypad Salvage,1
3,Mk 10 BlasTech Weapon Mod Salvage,3
3,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
4,Mk 4 Nubian Security Scanner Prototype Salvage,1
4,Mk 1 SoroSuub Keypad,2
5,Carth Onasi,1
5,Ship Ability Material Mk I,1
6,Geonosian Brood Alpha,1
6,Ability Material Mk III,1
6,Ability Material Mk II,2
6,Ability Material Mk I,2
8,Emperor's Shuttle,3
8,Mk 5 Chiewab Hypo Syringe Prototype Salvage,3
8,Mk 4 Arakyd Droid Caller Salvage,2
8,Mk 4 BAW Armor Mod Salvage,3
8,Mk 1 Chedak Comlink Salvage,2
9,Scimitar,2
9,Mk 5 A/KT Stun Gun Prototype Salvage,2
9,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
9,Reinforcement Materials,1
10,Mk 1 SoroSuub Keypad,1
11,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,1
12,Bastila Shan (Fallen),1
12,Mk 7 BioTech Implant Prototype Salvage,1
12,Mk 4 Chedak Comlink Prototype Salvage,2
13,Canderous Ordo,7
13,Ability Material Mk II,3
13,Ability Material Mk I,5
14,Canderous Ordo,2
14,Ability Material Mk III,3
14,Ability Material Mk II,3
14,Ability Material Mk I,1
15,Mk 3 Carbanti Sensor Array Salvage,1
15,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
15,Mk 2 Chedak Comlink Prototype,1
15,Ship Ability Material Mk I,1
16,Juhani,1
16,Mk 6 Fabritech Data Pad Salvage,1
16,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
17,TIE Advanced x1,2
17,Mk 9 Neuro-Saav Electrobinoculars Salvage,1
17,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,2
17,Reinforcement Materials,2
18,Admiral Piett,2
18,Resistance Hero Poe,1
18,Mk 5 Nubian Design Tech Prototype Salvage,2
18,Mk 1 Carbanti Sensor Array Prototype Salvage,2
18,Mk 1 Athakam Medpac Salvage,1
19,Geonosian Brood Alpha,1
19,Ability Material Mk III,1
19,Ability Material Mk II,3
19,Ability Material Mk I,2
20,Reinforcement Materials,2
