battleID,reward,count
1,Jedi Knight Anakin,1
1,Ability Material Mk III,1
1,Ability Material Mk II,3
1,Ability Material Mk I,3
2,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,9
2,Mk 6 Arakyd Droid Caller Salvage,3
2,Mk 8 Neuro-Saav Electrobinoculars Salvage,2
2,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,6
2,Mk 4 BioTech Implant Prototype,11
3,Scimitar,1
3,Mk 5 A/KT Stun Gun Prototype Salvage,1
3,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
3,Ship Ability Material Mk I,1
4,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
4,Mk 2 Arakyd Droid Caller,8
4,Ship Ability Material Mk I,1
6,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
6,Mk 8 Neuro-Saav Electrobinoculars Salvage,2
6,Mk 6 Arakyd Droid Caller Salvage,1
6,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,4
6,Mk 4 BioTech Implant Prototype,3
7,Jedi Knight Anakin,9
7,Ability Material Mk III,6
7,Ability Material Mk II,12
7,Ability Material Mk I,7
8,Jedi Knight Anakin,3
8,Ability Material Mk III,1
8,Ability Material Mk II,3
8,Ability Material Mk I,2
9,Anakin's Eta-2 Starfighter,1
9,Mk 8 BlasTech Weapon Mod Prototype Salvage,3
10,Scimitar,2
10,Mk 5 A/KT Stun Gun Prototype Salvage,1
10,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
10,Mk 3 BAW Armor Mod,1
10,Ship Ability Material Mk II,1
11,Bastila Shan,1
11,Mk 6 Chiewab Hypo Syringe Salvage,3
11,Mk 6 Loronar Power Cell Salvage,1
12,Count Dooku,5
12,Ability Material Mk I,3
12,Ability Material Mk II,8
