battleID,reward,count
1,Geonosian Brood Alpha,4
1,Ability Material Mk III,2
1,Ability Material Mk II,1
1,Ability Material Mk I,3
2,Emperor's Shuttle,1
2,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
2,Mk 4 Arakyd Droid Caller Salvage,1
2,Mk 1 Chedak Comlink Salvage,1
3,Jolee Bindo,2
3,Mk 3 Carbanti Sensor Array Salvage,1
3,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,3
3,Mk 2 Chiewab Hypo Syringe,1
4,Scimitar,3
4,Mk 5 A/KT Stun Gun Prototype Salvage,2
4,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
4,Mk 3 BAW Armor Mod,4
5,Umbaran Starfighter,1
5,Mk 3 Czerka Stun Cuffs Salvage,1
5,Ship Ability Material Mk II,1
6,Juhani,1
6,Mk 6 Nubian Security Scanner Prototype Salvage,2
6,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
6,Mk 6 Fabritech Data Pad Salvage,1
8,Umbaran Starfighter,2
8,Mk 3 Czerka Stun Cuffs Salvage,1
8,Mk 1 SoroSuub Keypad,2
9,Canderous Ordo,2
9,Ability Material Mk III,1
9,Ability Material Mk II,2
9,Ability Material Mk I,2
10,Jango Fett,1
10,Hound's Tooth,1
10,Mk 3 Czerka Stun Cuffs Salvage,3
10,Mk 4 SoroSuub Keypad Salvage,2
10,Mk 10 BlasTech Weapon Mod Salvage,2
10,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
11,Geonosian Brood Alpha,2
11,Ability Material Mk II,1
11,Ability Material Mk I,5
12,Emperor's Shuttle,1
12,Mk 4 Arakyd Droid Caller Salvage,1
12,Mk 1 Chedak Comlink Salvage,3
12,Mk 4 BAW Armor Mod Salvage,3
13,Mk 5 A/KT Stun Gun Prototype Salvage,1
14,Mk 3 Carbanti Sensor Array Salvage,1
14,Mk 2 Chedak Comlink Prototype,2
15,Canderous Ordo,5
15,Ability Material Mk III,1
15,Ability Material Mk II,4
15,Ability Material Mk I,10
16,Canderous Ordo,3
16,Ability Material Mk III,2
16,Ability Material Mk II,2
16,Ability Material Mk I,3
17,Bastila Shan (Fallen),3
17,Mk 4 Chedak Comlink Prototype Salvage,2
17,Mk 7 BioTech Implant Prototype Salvage,2
17,Mk 5 TaggeCo Holo Lens Prototype Salvage,3
17,Mk 2 Sienar Holo Projector Prototype Salvage,1
18,Juhani,1
18,Mk 3 Sienar Holo Projector Salvage,1
19,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
