battleID,reward,count
1,Incomplete Signal Data,18
1,Ability Material Mk III,5
1,Ability Material Mk II,9
1,Ability Material Mk I,13
2,Incomplete Signal Data,8
2,Ability Material Mk III,3
2,Ability Material Mk II,4
2,Ability Material Mk I,2
3,Bastila Shan (Fallen),2
3,Mk 7 BioTech Implant Prototype Salvage,1
3,Mk 4 Chedak Comlink Prototype Salvage,1
3,Mk 5 TaggeCo Holo Lens Prototype Salvage,2
3,Mk 2 Sienar Holo Projector Prototype Salvage,1
4,Carth Onasi,4
4,Mk 3 Carbanti Sensor Array Salvage,1
4,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
5,Anakin's Eta-2 Starfighter,1
5,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
6,Juhani,4
6,Mk 3 Sienar Holo Projector Salvage,1
6,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
6,Mk 6 Fabritech Data Pad Salvage,1
7,Ability Material Mk III,1
7,Ability Material Mk II,2
7,Ability Material Mk I,3
8,Admiral Piett,2
8,Resistance Hero Poe,2
8,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
8,Mk 5 Nubian Design Tech Prototype Salvage,1
8,Mk 1 Athakam Medpac Salvage,2
8,Mk 1 Carbanti Sensor Array Prototype Salvage,2
9,Emperor's Shuttle,1
9,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
9,Mk 4 Arakyd Droid Caller Salvage,2
9,Mk 1 Chedak Comlink Salvage,1
10,Scimitar,4
10,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
10,Mk 3 BAW Armor Mod ,1
11,Umbaran Starfighter,1
11,Mk 4 Nubian Security Scanner Prototype Salvage,1
11,Mk 1 SoroSuub Keypad,1
11,Ship Ability Material Mk II,1
12,Fragmented Signal Data,10
12,Ability Material Mk III,1
12,Ability Material Mk II,4
12,Ability Material Mk I,4
13,Juhani,2
13,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
14,Anakin's Eta-2 Starfighter,2
15,Mk 3 Chedak Comlink Prototype Salvage,2
15,Mk 5 A/KT Stun Gun Prototype Salvage,1
15,Mk 6 Loronar Power Cell Salvage,2
15,Mk 7 BAW Armor Mod Prototype Salvage,1
16,Ability Material Mk III,3
16,Ability Material Mk II,4
16,Ability Material Mk I,5
17,Emperor's Shuttle,2
17,Mk 4 Arakyd Droid Caller Salvage,1
17,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
18,Zaalbar,2
18,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
18,Mk 5 Loronar Power Cell Salvage,2
18,Mk 3 Neuro-Saav Electrobinoculars,3
18,Mk 3 BlasTech Weapon Mod,1
19,Umbaran Starfighter,1
19,Mk 4 Nubian Security Scanner Prototype Salvage,2
19,Mk 1 SoroSuub Keypad,2
21,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
21,Mk 2 SoroSuub Keypad Prototype,1
21,Ship Ability Material Mk I,1
22,Jango Fett,4
22,Hound's Tooth,1
22,Mk 4 SoroSuub Keypad Salvage,2
22,Mk 10 BlasTech Weapon Mod Salvage,1
23,Zaalbar,2
24,Luke Skywalker (Farmboy),2
24,Mk 3 Carbanti Sensor Array Salvage,1
24,Mk 5 Loronar Power Cell Salvage,1
25,Jango Fett,2
25,Hound's Tooth,1
