battleID,reward,count
1,Plo Koon,2
1,Ability Material Mk II,4
1,Ability Material Mk I,3
2,Wicket,1
2,Mk 5 A/KT Stun Gun Prototype Salvage,1
2,Mk 6 Loronar Power Cell Salvage,2
3,Jango Fett,1
3,Hound's Tooth,1
3,Mk 4 SoroSuub Keypad Salvage,2
3,Mk 7 BlasTech Weapon Mod Prototype Salvage,3
3,Mk 10 BlasTech Weapon Mod Salvage,2
4,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
4,Mk 3 BAW Armor Mod,1
4,Reinforcement Materials,1
5,Mk 3 Czerka Stun Cuffs Salvage,1
5,Mk 4 Nubian Security Scanner Prototype Salvage,1
5,Mk 1 SoroSuub Keypad,1
6,Geonosian Brood Alpha,2
6,Ability Material Mk III,2
6,Ability Material Mk II,3
6,Ability Material Mk I,3
7,Jolee Bindo,1
7,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,4
7,Mk 6 Loronar Power Cell Salvage,2
7,Mk 2 Chiewab Hypo Syringe,3
8,Director Krennic,1
8,Geonosian Soldier's Starfighter,2
8,Mk 5 Athakam Medpac Salvage,1
8,Mk 5 Merr-Sonn Thermal Detonator Prototype Salvage,1
8,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,1
9,Scimitar,1
9,Mk 1 Zaltin Bacta Gel Prototype Salvage,2
9,Mk 3 BAW Armor Mod,1
9,Ship Ability Material Mk I,2
10,Mk 4 Nubian Security Scanner Prototype Salvage,1
11,Mk 3 Czerka Stun Cuffs Salvage,1
11,Mk 1 SoroSuub Keypad,1
12,Nightsister Zombie,1
12,Mk 3 Sienar Holo Projector Salvage,2
12,Mk 5 Nubian Design Tech Prototype Salvage,1
12,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
13,Plo Koon,5
13,Ability Material Mk III,1
13,Ability Material Mk II,4
13,Ability Material Mk I,7
14,Plo Koon,4
14,Ability Material Mk II,4
14,Ability Material Mk I,2
15,Anakin's Eta-2 Starfighter,3
15,Mk 3 TaggeCo Holo Lens Prototype,2
16,Geonosian Brood Alpha,2
16,Ability Material Mk III,1
16,Ability Material Mk II,3
16,Ability Material Mk I,1
17,Mk 5 Nubian Design Tech Prototype Salvage,1
17,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
17,Mk 1 Carbanti Sensor Array Prototype Salvage,3
17,Mk 1 Athakam Medpac Salvage,2
18,TIE Advanced x1,1
18,Mk 9 Neuro-Saav Electrobinoculars Salvage,1
18,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,2
18,Reinforcement Materials,3
19,Mk 3 Carbanti Sensor Array Salvage,1
19,Mk 6 Loronar Power Cell Salvage,1
19,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,3
19,Mk 2 Chiewab Hypo Syringe,2
