battleID,reward,count
1,Geonosian Brood Alpha,2
1,Ability Material Mk II,1
1,Ability Material Mk I,2
2,Admiral Piett,1
2,Resistance Hero Poe,2
2,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
2,Mk 1 Carbanti Sensor Array Prototype Salvage,3
2,Mk 1 Athakam Medpac Salvage,2
3,Emperor's Shuttle,1
3,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
3,Mk 4 Arakyd Droid Caller Salvage,1
4,Scimitar,2
4,Mk 5 A/KT Stun Gun Prototype Salvage,1
4,Mk 1 Zaltin Bacta Gel Prototype Salvage,3
4,Mk 3 BAW Armor Mod,2
4,Reinforcement Materials,1
5,Umbaran Starfighter,1
5,Mk 4 Nubian Security Scanner Prototype Salvage,1
6,Carth Onasi,4
6,Mk 3 Carbanti Sensor Array Salvage,2
6,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
6,Mk 2 Chedak Comlink Prototype,1
7,Chief Chirpa,14
7,Ability Material Mk III,2
7,Ability Material Mk II,5
7,Ability Material Mk I,5
8,Mk 7 BioTech Implant Prototype Salvage,2
8,Mk 5 TaggeCo Holo Lens Prototype Salvage,3
8,Mk 2 Sienar Holo Projector Prototype Salvage,1
9,Mk 6 Nubian Security Scanner Prototype Salvage,1
9,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
10,Anakin's Eta-2 Starfighter,1
11,Geonosian Brood Alpha,2
11,Ability Material Mk III,2
11,Ability Material Mk II,6
11,Ability Material Mk I,4
12,Emperor's Shuttle,1
12,Mk 4 Arakyd Droid Caller Salvage,1
12,Mk 1 Chedak Comlink Salvage,2
13,Umbaran Starfighter,1
13,Mk 3 Czerka Stun Cuffs Salvage,1
13,Mk 4 Nubian Security Scanner Prototype Salvage,2
14,Luke Skywalker (Farmboy),2
14,Mk 4 Arakyd Droid Caller Salvage,1
14,Mk 5 Loronar Power Cell Salvage,1
14,Mk 3 Chiewab Hypo Syringe Prototype Salvage,3
16,Hound's Tooth,1
16,Mk 4 SoroSuub Keypad Salvage,1
16,Mk 3 Czerka Stun Cuffs Salvage,1
16,Mk 10 BlasTech Weapon Mod Salvage,1
16,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
17,Chief Chirpa,2
17,Ability Material Mk III,1
17,Ability Material Mk II,1
17,Ability Material Mk I,2
18,Juhani,2
18,Mk 6 Nubian Security Scanner Prototype Salvage,2
18,Mk 3 Sienar Holo Projector Salvage,1
18,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
19,Wicket,2
19,Mk 3 Chedak Comlink Prototype Salvage,1
19,Mk 5 A/KT Stun Gun Prototype Salvage,1
19,Mk 6 Loronar Power Cell Salvage,2
20,Umbaran Starfighter,3
21,Mk 12 ArmaTek Holo Lens Prototype Salvage,2
21,Reinforcement Materials,1
22,Jango Fett,4
22,Hound's Tooth,2
22,Mk 3 Czerka Stun Cuffs Salvage,2
22,Mk 4 SoroSuub Keypad Salvage,1
22,Mk 10 BlasTech Weapon Mod Salvage,3
23,Mk 6 Chiewab Hypo Syringe Salvage,3
23,Mk 4 Nubian Security Scanner Prototype Salvage,3
24,Jango Fett,8
24,Hound's Tooth,3
24,Mk 4 SoroSuub Keypad Salvage,2
24,Mk 10 BlasTech Weapon Mod Salvage,1
24,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
25,Carth Onasi,2
25,Mk 3 Carbanti Sensor Array Salvage,1
