battleID,reward,count
1,Obi-Wan Kenobi (Old Ben),4
1,Ability Material Mk II,2
1,Ability Material Mk I,2
2,Zaalbar,2
2,Mk 5 Loronar Power Cell Salvage,1
2,Mk 3 BlasTech Weapon Mod,2
2,Mk 3 Neuro-Saav Electrobinoculars,1
3,Bastila Shan,2
3,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
3,Mk 3 Arakyd Droid Caller Salvage,4
3,Mk 5 BlasTech Weapon Mod Prototype,1
4,Mk 3 Sienar Holo Projector Salvage,2
4,Mk 6 BlasTech Weapon Mod Prototype,3
5,Imperial TIE Fighter,3
6,Mk 6 Chiewab Hypo Syringe Salvage,1
6,Mk 6 Loronar Power Cell Salvage,1
7,TIE Fighter Pilot,3
7,Ability Material Mk II,1
7,Ability Material Mk I,4
8,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,1
8,Mk 2 Chiewab Hypo Syringe,1
9,Zaalbar,1
9,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
9,Mk 5 Loronar Power Cell Salvage,2
9,Mk 3 Neuro-Saav Electrobinoculars,1
10,Bastila Shan,3
10,Mk 4 CEC Fusion Furnace Prototype Salvage,1
10,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
10,Mk 5 BlasTech Weapon Mod Prototype,4
11,Mk 3 Chedak Comlink Prototype Salvage,3
11,Mk 4 Loronar Power Cell Prototype,4
11,Mk 1 Chiewab Hypo Syringe Prototype,2
12,Imperial TIE Fighter,1
12,Mk 3 Neuro-Saav Electrobinoculars,1
13,Bastila Shan,1
13,Mk 5 BioTech Implant Prototype,1
13,Mk 6 Loronar Power Cell Salvage,1
14,TIE Fighter Pilot,5
14,Ability Material Mk II,2
14,Ability Material Mk I,4
15,Jolee Bindo,1
15,Mk 3 Carbanti Sensor Array Salvage,1
15,Mk 6 Loronar Power Cell Salvage,1
15,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
15,Mk 2 Chiewab Hypo Syringe,2
16,Zaalbar,1
16,Mk 5 Loronar Power Cell Salvage,1
16,Mk 3 Neuro-Saav Electrobinoculars,2
16,Mk 3 BlasTech Weapon Mod,1
17,Imperial TIE Fighter,2
17,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
17,Mk 3 Neuro-Saav Electrobinoculars,1
19,Mission Vao,3
19,Ability Material Mk III,2
19,Ability Material Mk II,7
19,Ability Material Mk I,4
20,Bastila Shan,2
20,Mk 4 CEC Fusion Furnace Prototype Salvage,1
20,Mk 3 Arakyd Droid Caller Salvage,1
20,Mk 5 BlasTech Weapon Mod Prototype,2
21,Mother Talzin,1
21,Mk 4 CEC Fusion Furnace Prototype Salvage,2
21,Mk 1 Athakam Medpac Salvage,2
21,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
22,Mk 4 BAW Armor Mod Salvage,1
22,Mk 2 Fabritech Data Pad,3
23,Mk 6 Loronar Power Cell Salvage,2
