battleID,reward,count
1,Mother Talzin,2
1,Mk 4 CEC Fusion Furnace Prototype Salvage,1
1,Mk 1 Athakam Medpac Salvage,2
2,Nightsister Spirit,8
2,Plo Koon's Jedi Starfighter,6
2,Ability Material Mk III,3
2,Ability Material Mk II,9
2,Ability Material Mk I,12
3,Scimitar,1
4,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
4,Mk 4 TaggeCo Holo Lens Salvage,2
4,Mk 4 BioTech Implant Prototype,2
5,Count Dooku,2
5,Ability Material Mk III,1
5,Ability Material Mk II,2
5,Ability Material Mk I,2
6,Count Dooku,1
6,Mk 5 BioTech Implant Prototype,2
6,Mk 1 SoroSuub Keypad,3
6,Mk 3 BioTech Implant,3
7,Count Dooku,3
7,Mk 1 BlasTech Weapon Mod,3
7,Mk 1 Merr-Sonn Shield Generator,2
7,Mk 1 BioTech Implant,2
8,Bastila Shan,2
8,Mk 5 BioTech Implant Prototype,1
8,Ship Ability Material Mk I,1
