battleID,reward,count
1,Slave I,2
1,Mk 4 BAW Armor Mod Salvage,1
1,Ship Ability Material Mk II,1
2,TIE Fighter Pilot,4
2,Ability Material Mk III,2
2,Ability Material Mk II,1
2,Ability Material Mk I,7
3,TIE Fighter Pilot,9
3,Ability Material Mk II,4
3,Ability Material Mk I,7
4,TIE Fighter Pilot,1
5,Imperial TIE Fighter,2
5,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
5,Mk 3 Neuro-Saav Electrobinoculars,1
6,Sabine Wren,1
6,Mk 2 CEC Fusion Furnace,2
6,Mk 1 BlasTech Weapon Mod,1
7,Stormtrooper,2
7,Mk 1 TaggeCo Holo Lens,2
7,Mk 1 Arakyd Droid Caller,2
8,Hera Syndulla,2
8,Ability Material Mk III,1
8,Ability Material Mk II,2
8,Ability Material Mk I,3
9,Ability Material Mk II,1
10,Sabine Wren,2
10,Mk 2 CEC Fusion Furnace,2
10,Mk 1 BlasTech Weapon Mod,1
10,Mk 1 Nubian Security Scanner,3
11,Stormtrooper,1
11,Mk 3 BlasTech Weapon Mod,1
11,Mk 1 TaggeCo Holo Lens,4
11,Mk 1 Arakyd Droid Caller,2
12,Kylo Ren (Unmasked),5
12,TIE Silencer,7
12,Ability Material Mk II,2
12,Ability Material Mk I,5
13,Sabine Wren,3
13,Mk 2 CEC Fusion Furnace,3
13,Mk 1 Nubian Security Scanner,3
13,Mk 1 BlasTech Weapon Mod,1
14,Slave I,2
14,Mk 4 BAW Armor Mod Salvage,1
14,Ship Ability Material Mk I,1
15,Imperial TIE Fighter,1
15,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
15,Mk 3 Neuro-Saav Electrobinoculars,1
16,Kylo Ren (Unmasked),9
16,TIE Silencer,6
16,Ability Material Mk III,1
16,Ability Material Mk II,4
16,Ability Material Mk I,4
17,Kylo Ren (Unmasked),1
17,TIE Silencer,1
17,Ability Material Mk I,2
18,Kylo Ren (Unmasked),4
18,TIE Silencer,8
18,Ability Material Mk II,2
18,Ability Material Mk I,7
19,Sabine Wren,2
19,Mk 2 CEC Fusion Furnace,2
19,Mk 1 BlasTech Weapon Mod,2
19,Mk 1 Nubian Security Scanner,3
20,Stormtrooper,2
20,Mk 3 BlasTech Weapon Mod,1
20,Mk 1 Arakyd Droid Caller,4
20,Mk 1 TaggeCo Holo Lens,3
21,Imperial TIE Fighter,3
21,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
22,Zaalbar,1
22,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
22,Mk 5 Loronar Power Cell Salvage,2
22,Mk 3 BlasTech Weapon Mod,2
22,Mk 3 Neuro-Saav Electrobinoculars,2
23,Zaalbar,1
23,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
23,Mk 3 BlasTech Weapon Mod,2
24,Imperial TIE Fighter,2
24,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
24,Mk 3 Neuro-Saav Electrobinoculars,1
25,Kylo Ren (Unmasked),2
25,TIE Silencer,2
25,Ability Material Mk II,1
25,Ability Material Mk I,2
26,Kylo Ren (Unmasked),4
26,TIE Silencer,2
26,Ability Material Mk III,1
26,Ability Material Mk I,1
27,Bastila Shan,2
27,Mk 4 CEC Fusion Furnace Prototype Salvage,4
27,Mk 3 Arakyd Droid Caller Salvage,1
27,Mk 5 BlasTech Weapon Mod Prototype,5
28,Kylo Ren (Unmasked),1
28,TIE Silencer,2
28,Ability Material Mk II,1
28,Ability Material Mk I,2
29,Zaalbar,1
29,Mk 5 Loronar Power Cell Salvage,1
29,Mk 3 Neuro-Saav Electrobinoculars,3
29,Mk 3 BlasTech Weapon Mod,2
30,Young Lando Calrissian,1
30,Lando's Millennium Falcon,2
30,Mk 3 Sienar Holo Projector Salvage,2
30,Mk 4 Loronar Power Cell Prototype,1
31,Kylo Ren (Unmasked),2
31,TIE Silencer,2
31,Ability Material Mk II,2
31,Ability Material Mk I,2
32,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
32,Mk 4 Fabritech Data Pad Prototype,3
33,Mk 4 Fabritech Data Pad Prototype,1
34,Mk 4 Fabritech Data Pad Prototype,1
35,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
35,Mk 4 Fabritech Data Pad Prototype,1
36,Mk 2 CEC Fusion Furnace,2
37,Mk 6 Loronar Power Cell Salvage,1
37,Mk 2 CEC Fusion Furnace,2
38,Mk 2 TaggeCo Holo Lens,1
39,Kylo Ren (Unmasked),3
39,TIE Silencer,1
39,Ability Material Mk II,1
39,Ability Material Mk I,1
40,Mk 4 Loronar Power Cell Prototype,2
40,Mk 1 Chiewab Hypo Syringe Prototype,2
41,Mk 3 Chedak Comlink Prototype Salvage,2
41,Mk 4 Loronar Power Cell Prototype,2
41,Mk 1 Chiewab Hypo Syringe Prototype,2
42,Anakin's Eta-2 Starfighter,1
42,Mk 3 TaggeCo Holo Lens Prototype,2
43,Mk 4 Chiewab Hypo Syringe Prototype Salvage,8
43,Mk 2 Arakyd Droid Caller,9
44,Young Lando Calrissian,2
44,Lando's Millennium Falcon,1
44,Mk 3 Sienar Holo Projector Salvage,3
45,Anakin's Eta-2 Starfighter,1
46,Hera Syndulla,2
46,Ability Material Mk II,1
47,Hera Syndulla,5
47,Ability Material Mk II,2
47,Ability Material Mk I,2
48,Zaalbar,1
48,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
48,Mk 3 BlasTech Weapon Mod,3
48,Mk 3 Neuro-Saav Electrobinoculars,2
49,Bastila Shan,1
49,Mk 4 CEC Fusion Furnace Prototype Salvage,1
49,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
49,Mk 5 BlasTech Weapon Mod Prototype,5
50,Mk 1 Czerka Stun Cuffs,2
51,Mk 6 Loronar Power Cell Salvage,1
51,Boba Fett,1
51,Mk 5 BlasTech Weapon Mod Prototype,3
51,Mk 1 Neuro-Saav Electrobinoculars,3
52,Young Lando Calrissian,2
52,Lando's Millennium Falcon,1
52,Mk 3 Sienar Holo Projector Salvage,2
