battleID,reward,count
1,Clone Sergeant's ARC-170,1
1,Mk 4 SoroSubb Keypad Salvage,2
1,Mk 2 Arakyd Droid Caller,1
2,Sabine Wren,2
2,Mk 2 CEC Fusion Furnace,3
2,Mk 1 BlasTech Weapon Mod,2
2,Mk 1 Nubian Security Scanner,3
3,Mace Windu,3
3,Mk 1 Czerka Stun Cuffs,2
3,Mk 1 BlasTech Weapon Mod,2
3,Mk 1 BioTech Implant,3
4,Hera Syndulla,1
4,Ability Material Mk I,2
6,Obi-Wan Kenobi (Old Ben),1
7,Nightsister Acolyte,2
7,Ability Material Mk I,4
9,Hera Syndulla,3
9,Ability Material Mk II,1
10,Sabine Wren,2
10,Mk 2 CEC Fusion Furnace,1
10,Mk 1 BlasTech Weapon Mod,2
10,Mk 1 Nubian Security Scanner,2
11,Mk 2 CEC Fusion Furnace,1
11,Mk 1 BlasTech Weapon Mod,1
11,Mk 1 Nubian Security Scanner,1
12,Mk 1 BlasTech Weapon Mod,1
12,Mk 1 Nubian Security Scanner,1
13,Mk 2 CEC Fusion Furnace,1
15,Sabine Wren,1
15,Mk 2 CEC Fusion Furnace,1
16,Mk 1 BioTech Implant,1
19,Clone Wars Chewbacca,3
19,Mk 1 Athakam Medpac Salvage,5
19,Mk 3 Neuro-Saav Electrobinoculars,2
19,Mk 1 BioTech Implant,3
20,Rey (Scavenger),1
20,Mk 2 BAW Armor Mod Prototype,3
20,Mk 1 A/KT Stun Gun,2
20,Mk 1 Loronar Power Cell,4
21,Mk 2 Sienar Holo Projector Prototype Salvage,1
22,Hera Syndulla,4
22,Ability Material Mk III,1
22,Ability Material Mk I,1
23,Royal Guard,3
23,Mk 4 Arakyd Droid Cller Salvage,1
23,Mk 6 BioTech Implant Prototype Salvage,1
23,Mk 5 BioTech Implant Prototype,2
23,Mk 2 Chedak Comlink Prototype,2
24,Hera Syndulla,2
24,Ability Material Mk I,1
25,Mace Windu,2
25,Mk 1 Czerka Stun Cuffs,2
25,Mk 1 BioTech Implant,1
25,Mk 1 BlasTech Weapon Mod,1
26,Count Dooku,3
26,Mk 5 BioTech Implant Prototype,3
26,Mk 3 BioTech Implant,2
26,Mk 1 SoroSuub Keypad,3
27,Clone Sergeant - Phase I,1
27,Mk 3 Loronar Power Cell,3
27,Mk 2 TaggeCo Holo Lens,1
27,Mk 2 BlasTech Weapon Mod,2
28,Clone Sergeant - Phase I,1
28,Mk 1 Sienar Holo Projector,3
28,Mk 1 Nubian Design Tech Prototype,1
29,Mk 4 BAW Armor Mod Salvage,1
29,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
29,Mk 2 TaggeCo Holo Lens,1
30,Imperial TIE Fighter,2
30,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
31,Ability Material Mk I,1
32,Young Lando Calrissian,1
32,Lando's Millenium Falcon,3
32,Mk 3 Sienar Holo Projector Salvage,1
32,Mk 1 Chiewab Hypo Syringe Prototype,1
33,Clone Sergeant - Phase I,1
33,Mk 4 BAW Armor Mod Salvage,1
33,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
34,Mk 2 TaggeCo Holo Lens,2
34,Mk 3 Loronar Power Cell,1
34,Mk 2 BlasTech Weapon Mod,4
