battleID,reward,count
1,Kylo Ren,3
2,Mother Talzin,1
2,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
3,Darth Nihilus,2
3,Mk 4 Arakyd Droid Caller Salvage,1
3,Mk 7 BAW Armor Mod Prototype Salvage,3
3,Mk 10 BlasTech Weapon Mod Salvage,1
4,Nightsister Zombie,1
4,Mk 5 Nubian Design Tech Prototype Salvage,1
4,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,1
4,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
5,Sun Fac's Geonosian Starfighter,1
5,Mk 1 Carbanti Sensor Array Prototype Salvage,2
6,Mk 5 A/KT Stun Gun Prototype Salvage,1
6,Scimitar,1
6,Mk 3 BAW Armor Mod,1
7,Kylo Ren,9
8,Jolee Bindo,3
8,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,1
8,Mk 6 Loronar Power Cell Salvage,4
8,Mk 2 Chiewab Hypo Syringe,4
9,Jolee Bindo,1
9,Mk 8 Neuro-Saav Electrobinoculars Salvage,3
9,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,1
10,Mother Talzin,1
10,Mk 4 CEC Fusion Furnace Prototype Salvage,1
10,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
10,Mk 1 Athakam Medpac Salvage,1
