battleID,reward,count
1,Canderous Ordo,3
1,Ability Material Mk II,1
1,Ability Material Mk I,2
2,Juhani,1
2,Mk 6 Fabritech Data Pad Salvage,1
3,Anakin's Eta-2 Starfighter,2
3,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
4,Jango Fett,3
4,Hound's Tooth,2
4,Mk 3 Czerka Stun Cuffs Salvage,2
4,Mk 10 BlasTech Weapon Mod Salvage,1
4,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
5,Mk 1 SoroSuub Keypad,2
5,Ship Ability Material Mk II,1
6,Geonosian Brood Alpha,2
6,Ability Material Mk II,5
6,Ability Material Mk I,4
7,Mk 4 Arakyd Droid Caller Salvage,1
7,Mk 1 Chedak Comlink Salvage,1
8,Jolee Bindo,1
8,Mk 6 Loronar Power Cell Salvage,2
8,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,3
8,Mk 2 Chiewab Hypo Syringe,3
9,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,1
10,Scimitar,2
10,Mk 5 A/KT Stun Gun Prototype Salvage,1
10,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
10,Mk 3 BAW Armor Mod,1
10,Reinforcement Materials,1
10,Ship Ability Material Mk II,1
11,Umbaran Starfighter,1
12,Geonosian Brood Alpha,1
12,Ability Material Mk III,1
12,Ability Material Mk II,2
12,Ability Material Mk I,2
13,Admiral Piett,1
13,Resistance Hero Poe,2
13,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
13,Mk 5 Nubian Design Tech Prototype Salvage,1
13,Mk 1 Carbanti Sensor Array Prototype Salvage,2
13,Mk 1 Athakam Medpac Salvage,1
14,Mk 9 Neuro-Saav Electrobinoculars Salvage,2
14,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
14,Mk 3 TaggeCo Holo Lens Prototype,1
14,Reinforcement Materials,1
15,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
15,Mk 4 BAW Armor Mod Salvage,1
16,Carth Onasi,2
16,Mk 3 Carbanti Sensor Array Salvage,1
16,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
16,Mk 2 Chedak Comlink Prototype,3
16,Ship Ability Material Mk I,1
17,Bastila Shan (Fallen),2
17,Mk 7 BioTech Implant Prototype Salvage,2
17,Mk 4 Chedak Comlink Prototype Salvage,3
17,Mk 2 Sienar Holo Projector Prototype Salvage,3
18,Canderous Ordo,8
18,Ability Material Mk III,1
18,Ability Material Mk II,6
18,Ability Material Mk I,6
19,Canderous Ordo,2
19,Ability Material Mk III,2
19,Ability Material Mk I,2
20,Juhani,1
20,Mk 6 Fabritech Data Pad Salvage,1
20,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
21,Anakin's Eta-2 Starfighter,1
21,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
21,Mk 3 TaggeCo Holo Lens Prototype,2
