battleID,reward,count
1,Mk 4 Arakyd Droid Caller Salvage,2
1,Mk 8 Neuro-Saav Electrobinoculars Component,3
1,Mk 7 BAW Armor Mod Prototype Salvage,2
2,Kylo Ren,3
2,Ability Material Mk II,3
2,Ability Material Mk I,4
3,Mk 4 SoroSuub Keypad Salvage,2
3,Mk 4 Loronar Power Cell Prototype,5
3,Mk 1 Chiewab Hypo Syringe Prototype,4
4,Mk 4 SoroSuub Keypad Salvage,1
4,Mk 9 Fabritech Data Pad Component,1
4,Mk 12 ArmaTek Visor Prototype Salvage,1
4,Mk 7 BlasTech Weapon Mod Prototype Salvage,3
4,Mk 3 BioTech Implant,2
5,Mk 3 Sienar Holo Projector Salvage,2
5,Mk 6 Fabritech Data Pad Salvage,6
5,Mk 6 BlasTech Weapon Mod Prototype,4
6,Kylo Ren,8
6,Ability Material Mk III,1
6,Ability Material Mk II,3
6,Ability Material Mk I,6
7,Kylo Ren,6
7,Ability Material Mk II,3
7,Ability Material Mk I,9
8,Kylo Ren,1
8,Ability Material Mk II,1
8,Ability Material Mk I,1
9,Darth Nihilus,2
9,Mk 4 Arakyd Droid Caller Salvage,3
9,Mk 7 BAW Armor Mod Prototype Salvage,2
10,Mk 5 A/KT Stun Gun Prototype Salvage,1
10,Mk 3 Chiewab Hypo Syringe Prototype Salvage,2
10,Mk 2 SoroSuub Keypad Prototype,2
11,Mk 4 SoroSuub Keypad Salvage,4
11,Mk 4 Loronar Power Cell Prototype,5
11,Mk 1 Chiewab Hypo Syringe Prototype,5
