battleID,reward,count
1,Geonosian Brood Alpha,1
1,Ability Material Mk III,3
1,Ability Material Mk II,3
1,Ability Material Mk I,3
2,Mk 5 A/KT Stun Gun Prototype Salvage,5
2,Mk 7 BAW Armor Mod Prototype Salvage,4
2,Mk 4 Loronar Power Cell Prototype,8
3,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
3,Mk 1 CEC Fusion Furnace,2
3,Ship Ability Material Mk I,1
4,Mk 10 TaggeCo Holo Lens Salvage,1
4,Mk 5 Loronar Power Cell Salvage,1
4,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,2
4,Reinforcement Materials,1
4,Ship Ability Material Mk III,1
5,Geonosian Brood Alpha,7
5,Ability Material Mk III,5
5,Ability Material Mk II,9
5,Ability Material Mk I,11
6,Geonosian Brood Alpha,2
6,Ability Material Mk III,2
6,Ability Material Mk II,2
6,Ability Material Mk I,3
7,Mk 9 Fabritech Data Pad Salvage,2
7,Mk 10 Neuro-Saav Electrobinoculars Salvage,2
7,Mk 5 Nubian Security Scanner Prototype Salvage,2
7,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
8,Mk 5 A/KT Stun Gun Prototype Salvage,1
8,Scimitar,3
8,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
8,Reinforcement Materials,1
8,Ship Ability Material Mk I,1
9,Mk 2 SoroSuub Keypad Prototype,2
10,Sun Fac's Geonosian Starfighter,1
10,Mk 1 Carbanti Sensor Array Prototype Salvage,1
10,Ship Ability Material Mk II,1
