battleID,reward,count
1,Bastila Shan (Fallen),8
1,Mk 7 BioTech Implant Prototype Salvage,1
1,Mk 5 TaggeCo Holo Lens Prototype Salvage,2
1,Mk 2 Sienar Holo Projector Prototype Salvage,1
2,Carth Onasi,6
2,Mk 2 Chedak Comlink Prototype,2
3,Mk 6 Nubian Security Scanner Prototype Salvage,1
3,Mk 6 Fabritech Data Pad Salvage,1
3,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
4,Anakin's Eta-2 Starfighter,1
5,Veteran Smuggler Chewbacca,16
5,Ability Material Mk II,4
5,Ability Material Mk I,9
6,Veteran Smuggler Chewbacca,16
6,Ability Material Mk III,2
6,Ability Material Mk II,4
6,Ability Material Mk I,3
7,Ability Material Mk II,2
7,Ability Material Mk I,1
8,Admiral Piett,2
8,Mk 5 Nubian Design Tech Prototype Salvage,4
8,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
8,Mk 1 Carbanti Sensor Array Prototype Salvage,2
8,Mk 1 Athakam Medpac Salvage,1
9,Emperor's Shuttle,1
9,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
9,Mk 4 Arakyd Droid Caller Salvage,1
9,Mk 1 Chedak Comlink Salvage,2
9,Mk 4 BAW Armor Mod Salvage,1
10,Sun Fac's Geonosian Starfighter,3
10,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
10,Mk 1 CEC Fusion Furnace,1
11,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
11,Mk 3 BAW Armor Mod,1
11,Ship Ability Material Mk I,1
12,T3-M4,4
12,Ability Material Mk III,1
12,Ability Material Mk II,1
12,Ability Material Mk I,1
13,Emperor's Shuttle,2
13,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
13,Mk 4 BAW Armor Mod Salvage,1
14,Scimitar,1
14,Mk 5 A/KT Stun Gun Prototype Salvage,1
14,Mk 3 BAW Armor Mod,2
14,Reinforcement Materials,1
15,Umbaran Starfighter,1
15,Mk 3 Czerka Stun Cuffs Salvage,1
16,Luke Skywalker (Farmboy),6
16,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
16,Mk 5 Loronar Power Cell Salvage,3
17,Hound's Tooth,1
17,Mk 3 Czerka Stun Cuffs Salvage,1
17,Mk 10 BlasTech Weapon Mod Salvage,1
17,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
18,Veteran Smuggler Chewbacca,8
18,Ability Material Mk III,2
18,Ability Material Mk II,2
18,Ability Material Mk I,2
19,Mk 6 Nubian Security Scanner Prototype Salvage,2
19,Mk 6 Fabritech Data Pad Salvage,1
20,Mk 3 Chedak Comlink Prototype Salvage,2
20,Mk 7 BAW Armor Mod Prototype Salvage,2
21,Hound's Tooth,1
22,Anakin's Eta-2 Starfighter,2
22,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
23,Mk 12 ArmaTek Fusion Furnace Prototype Salvage,3
23,Mk 5 Nubian Security Scanner Prototype Salvage,3
23,Mk 4 BAW Armor Mod Salvage,1
23,Mk 2 Fabritech Data Pad,4
23,Ship Ability Material Mk I,1
24,Jango Fett,2
24,Hound's Tooth,1
24,Mk 3 Czerka Stun Cuffs Salvage,2
24,Mk 4 SoroSuub Keypad Salvage,2
24,Mk 10 BlasTech Weapon Mod Salvage,2
24,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
25,Mk 5 Nubian Security Scanner Prototype Salvage,1
25,Mk 4 BAW Armor Mod Salvage,1
25,Mk 2 Fabritech Data Pad,1
