battleID,reward,count
1,Incomplete Signal Data,10
1,Ability Material Mk III,5
1,Ability Material Mk II,6
1,Ability Material Mk I,6
2,Bastila Shan (Fallen),2
2,Mk 5 TaggeCo Holo Lens Prototype Salvage,2
2,Mk 2 Sienar Holo Projector Prototype Salvage,3
3,Carth Onasi,2
3,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
3,Mk 2 Chedak Comlink Prototype,2
4,Fragmented Signal Data,14
4,Ability Material Mk II,4
4,Ability Material Mk I,6
5,Incomplete Signal Data,7
5,Ability Material Mk III,2
5,Ability Material Mk II,3
5,Ability Material Mk I,5
6,Ability Material Mk III,1
6,Ability Material Mk II,2
6,Ability Material Mk I,1
7,Admiral Piett,1
7,Mk 5 Nubian Design Tech Prototype Salvage,2
7,Mk 2 Zaltin Bacta Gel Prototype Salvage,3
7,Mk 1 Carbanti Sensor Array Prototype Salvage,2
7,Mk 1 Athakam Medpac Salvage,1
8,Scimitar,1
8,Mk 5 A/KT Stun Gun Prototype Salvage,1
8,Ship Ability Material Mk II,1
10,Incomplete Signal Data,8
10,Ability Material Mk III,1
10,Ability Material Mk II,5
10,Ability Material Mk I,5
11,Mk 2 Sienar Holo Projector Prototype Salvage,1
12,Juhani,8
12,Mk 3 Sienar Holo Projector Salvage,1
12,Mk 6 Nubian Security Scanner Prototype Salvage,2
12,Mk 6 Fabritech Data Pad Salvage,3
13,Anakin's Eta-2 Starfighter,1
13,Mk 3 TaggeCo Holo Lens Prototype,1
13,Ship Ability Material Mk I,1
14,Mk 3 Chedak Comlink Prototype Salvage,2
14,Mk 6 Loronar Power Cell Salvage,1
15,Mk 12 ArmaTek Holo Lens Prototype Salvage,1
15,Mk 6 Chiewab Hypo Syringe Salvage,4
15,Mk 4 Nubian Security Scanner Prototype Salvage,3
15,Mk 1 SoroSuub Keypad,1
16,Geonosian Brood Alpha,6
16,Ability Material Mk III,1
16,Ability Material Mk II,5
16,Ability Material Mk I,4
17,Emperor's Shuttle,1
17,Mk 4 Arakyd Droid Caller Salvage,2
17,Mk 4 BAW Armor Mod Salvage,1
17,Mk 1 Chedak Comlink Salvage,2
18,Umbaran Starfighter,1
18,Mk 4 Nubian Security Scanner Prototype Salvage,1
18,Mk 1 SoroSuub Keypad,1
18,Ship Ability Material Mk I,1
19,Zaalbar,2
19,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
19,Mk 5 Loronar Power Cell Salvage,2
19,Mk 3 Neuro-Saav Electrobinoculars,4
19,Mk 3 BlasTech Weapon Mod,3
20,Mk 4 Carbanti Sensor Array Prototype Salvage,1
20,Mk 2 SoroSuub Keypad Prototype,2
20,Ship Ability Material Mk I,1
21,Mk 3 Chedak Comlink Prototype Salvage,1
21,Mk 7 BAW Armor Mod Prototype Salvage,1
22,Jango Fett,2
22,Hound's Tooth,2
22,Mk 3 Czerka Stun Cuffs Salvage,1
22,Mk 4 SoroSuub Keypad Salvage,1
22,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
22,Mk 10 BlasTech Weapon Mod Salvage,1
23,Mk 12 ArmaTek Holo Lens Prototype Salvage,2
23,Mk 6 Chiewab Hypo Syringe Salvage,2
23,Mk 4 Nubian Security Scanner Prototype Salvage,2
23,Mk 1 SoroSuub Keypad,2
24,Mk 4 Carbanti Sensor Array Prototype Salvage,1
24,Mk 2 SoroSuub Keypad Prototype,1
25,Luke Skywalker (Farmboy),4
