battleID,reward,count
1,Finn,1
1,Ability Material Mk III,1
1,Ability Material Mk I,3
2,Mk 5 Athakam Medpac Component,2
2,Mk 6 Carbanti Sensor Array Salvage,1
2,Mk 1 Zaltin Bacta Gel Prototype Salvage,7
2,Mk 3 Chiewab Hypo Syringe Prototype Salvage,3
2,Mk 5 BlasTech Weapon Mod Prototype,5
3,Sun Fac's Geonosian Starfighter,2
3,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
3,Mk 1 Carbanti Sensor Array Prototype Salvage,1
3,Mk 1 CEC Fusion Furnace,2
4,Finn,10
4,Ability Material Mk III,1
4,Ability Material Mk II,3
4,Ability Material Mk I,5
5,Finn,5
5,Ability Material Mk II,2
5,Ability Material Mk I,3
6,Darth Nihilus,1
6,Mk 4 Arakyd Droid Caller Salvage,3
6,Mk 7 BAW Armor Mod Prototype Salvage,2
7,Mk 5 Athakam Medpac Component,1
7,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
7,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
7,Mk 5 BlasTech Weapon Mod Prototype,2
8,Scimitar,2
8,Mk 1 Zaltin Bacta Gel Prototype Salvage,2
8,Mk 3 BAW Armor Mod,2
8,Reinforcement Materials,1
8,Ship Ability Material Mk II,1
9,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
