battleID,reward,count
1,Jango Fett,4
1,Hound's Tooth,1
1,Mk 3 Czerka Stun Cuffs Salvage,2
1,Mk 7 BlasTech Weapon Mod Prototype Salvage,3
1,Mk 10 BlasTech Weapon Mod Salvage,2
2,Sith Empire Trooper,2
2,Ability Material Mk III,4
2,Ability Material Mk II,6
2,Ability Material Mk I,6
3,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
3,Mk 2 TaggeCo Holo Lens,1
4,Anakin's Eta-2 Starfighter,2
4,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
4,Mk 3 TaggeCo Holo Lens Prototype,1
4,Ship Ability Material Mk I,1
5,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
5,Ship Ability Material Omega,1
6,Ability Material Mk III,1
6,Ability Material Mk I,2
7,Chief Chirpa,6
7,Ability Material Mk I,2
8,Chief Chirpa,2
8,Ability Material Mk III,1
8,Ability Material Mk II,1
8,Ability Material Mk I,1
9,Admiral Piett,2
9,Resistance Hero Poe,4
9,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
9,Mk 5 Nubian Design Tech Prototype Salvage,2
10,Emperor's Shuttle,1
11,Sun Fac's Geonosian Starfighter,1
11,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
11,Mk 1 CEC Fusion Furnace,1
11,Ship Ability Material Mk II,1
12,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
13,Sith Empire Trooper,6
13,Ability Material Mk III,2
13,Ability Material Mk II,2
13,Ability Material Mk I,4
14,Rey's Millennium Falcon,2
14,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
14,Mk 2 TaggeCo Holo Lens,1
14,Mk 2 CEC Fusion Furnace,2
15,Bossk,2
15,Mk 5 Nubian Security Scanner Prototype Salvage,3
15,Mk 10 Neuro-Saav Electrobinoculars Salvage,1
15,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
16,Shaak Ti,2
16,Mk 10 TaggeCo Holo Lens Salvage,1
16,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
16,Mk 2 Sienar Holo Projector Prototype Salvage,2
16,Ship Ability Material Mk III,1
17,Mk 6 Athakam Medpac Salvage,1
17,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
18,Emperor's Shuttle,1
18,Mk 4 Arakyd Droid Caller Salvage,1
18,Mk 4 BAW Armor Mod Salvage,2
18,Mk 1 Chedak Comlink Salvage,2
19,Chief Chirpa,8
19,Ability Material Mk III,1
19,Ability Material Mk II,2
19,Ability Material Mk I,1
20,Jango Fett,4
20,Hound's Tooth,1
20,Mk 4 SoroSuub Keypad Salvage,2
20,Mk 10 BlasTech Weapon Mod Salvage,1
20,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
21,Scimitar,2
21,Mk 3 BAW Armor Mod ,1
21,Reinforcement Materials,1
22,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
22,Ship Ability Material Mk II,1
22,Ship Ability Material Mk I,1
