battleID,reward,count
1,Nightsister Spirit,2
1,Plo Koon's Jedi Starfighter,3
1,Ability Material Mk III,3
1,Ability Material Mk II,1
1,Ability Material Mk I,1
2,Wicket,1
2,Mk 3 Chedak Comlink Prototype Salvage,3
2,Mk 5 A/KT Stun Gun Prototype Salvage,1
2,Mk 6 Loronar Power Cell Salvage,3
3,Scimitar,1
3,Mk 5 A/KT Stun Gun Prototype Salvage,2
3,Reinforcement Materials,1
4,Mk 1 SoroSuub Keypad,1
4,Reinforcement Materials,1
4,Ship Ability Material Mk I,1
5,Hound's Tooth,1
5,Jango Fett,3
5,Mk 4 SoroSuub Keypad Salvage,2
5,Mk 3 Czerka Stun Cuffs Salvage,2
5,Mk 10 BlasTech Weapon Mod Salvage,2
5,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
6,Geonosian Spy,4
6,Ability Material Mk II,2
6,Ability Material Mk I,6
7,Mk 4 Arakyd Droid Caller Salvage,3
7,Mk 6 BioTech Implant Prototype Salvage,2
7,Mk 5 BioTech Implant Prototype,3
8,Scimitar,2
8,Mk 3 BAW Armor Mod,2
9,Mk 3 Chiewab Hypo Syringe Prototype Salvage,4
9,Mk 2 SoroSuub Keypad Prototype,6
10,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,2
10,Reinforcement Materials,1
10,Ship Ability Material Mk I,1
