battleID,reward,count
1,Slave I,1
1,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
1,Mk 4 BAW Armor Mod Salvage,1
1,Mk 2 Fabritech Data Pad,2
2,Slave I,1
2,Mk 4 BAW Armor Mod Salvage,1
2,Mk 2 Fabritech Data Pad,1
2,Ship Ability Material Mk I,1
3,Obi-Wan Kenobi (Old Ben),3
3,Ability Material Mk III,1
3,Ability Material Mk I,1
4,Bastila Shan,2
4,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
4,Mk 3 Arakyd Droid Caller Salvage,1
4,Mk 5 BlasTech Weapon Mod Prototype,2
5,Zaalbar,2
5,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
5,Mk 5 Loronar Power Cell Salvage,1
5,Mk 3 BlasTech Weapon Mod,3
5,Mk 3 Neuro-Saav Electrobinoculars,2
6,Obi-Wan Kenobi (Old Ben),7
6,Ability Material Mk I,2
8,Bastila Shan,1
8,Mk 4 CEC Fusion Furnace Prototype Salvage,1
8,Mk 5 BlasTech Weapon Mod Prototype,1
9,Zaalbar,3
9,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
9,Mk 5 Loronar Power Cell Salvage,2
9,Mk 3 BlasTech Weapon Mod,2
9,Mk 3 Neuro-Saav Electrobinoculars,1
10,Slave I,1
10,Mk 4 BAW Armor Mod Salvage,2
10,Mk 2 Fabritech Data Pad,3
11,Slave I,1
11,Mk 2 Fabritech Data Pad,2
11,Ship Ability Material Mk II,1
12,Obi-Wan Kenobi (Old Ben),7
12,Ability Material Mk III,2
12,Ability Material Mk II,1
12,Ability Material Mk I,1
13,Obi-Wan Kenobi (Old Ben),3
13,Ability Material Mk II,1
13,Ability Material Mk I,6
14,Mk 6 Loronar Power Cell Salvage,1
15,Obi-Wan Kenobi (Old Ben),2
15,Ability Material Mk III,1
15,Ability Material Mk II,3
15,Ability Material Mk I,4
16,Jolee Bindo,1
16,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
16,Mk 6 Loronar Power Cell Salvage,1
16,Mk 2 Chiewab Hypo Syringe,2
17,Kylo Ren (Unmasked),5
17,TIE Silencer,7
17,Ability Material Mk III,1
17,Ability Material Mk II,5
17,Ability Material Mk I,4
18,Sabine Wren,1
18,Mk 2 CEC Fusion Furnace,1
18,Mk 1 BlasTech Weapon Mod,1
18,Mk 1 Nubian Security Scanner,1
19,Mk 3 BlasTech Weapon Mod,1
19,Mk 1 TaggeCo Holo Lens,5
19,Mk 1 Arakyd Droid Caller,2
20,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
21,Obi-Wan Kenobi (Old Ben),4
21,Ability Material Mk II,1
21,Ability Material Mk I,2
22,Jolee Bindo,1
22,Mk 3 Carbanti Sensor Array Salvage,1
22,Mk 6 Loronar Power Cell Salvage,2
23,Mk 4 CEC Fusion Furnace Prototype Salvage,2
23,Mk 3 Arakyd Droid Caller Salvage,1
23,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
23,Mk 5 BlasTech Weapon Mod Prototype,2
24,Bastila Shan,1
24,Mk 6 Chiewab Hypo Syringe Salvage,1
25,Zaalbar,1
25,Mk 5 Loronar Power Cell Salvage,1
25,Mk 3 BlasTech Weapon Mod,2
27,Zaalbar,1
27,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
27,Mk 5 Loronar Power Cell Salvage,2
27,Mk 3 BlasTech Weapon Mod,2
27,Mk 3 Neuro-Saav Electrobinoculars,3
28,Obi-Wan Kenobi (Old Ben),1
28,Ability Material Mk I,1
29,Obi-Wan Kenobi (Old Ben),2
29,Ability Material Mk I,1
30,Jolee Bindo,1
30,Mk 3 Carbanti Sensor Array Salvage,1
30,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,3
30,Mk 2 Chiewab Hypo Syringe,3
31,Bastila Shan,1
31,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
31,Mk 3 Arakyd Droid Caller Salvage,1
31,Mk 5 BlasTech Weapon Mod Prototype,2
32,Bastila Shan,1
32,Mk 6 Chiewab Hypo Syringe Salvage,1
32,Ship Ability Material Mk I,1
33,Mk 5 Loronar Power Cell Salvage,1
33,Mk 3 BlasTech Weapon Mod,2
33,Mk 3 Neuro-Saav Electrobinoculars,1
34,Imperial TIE Fighter,4
34,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
34,Mk 3 Neuro-Saav Electrobinoculars,2
35,Bastila Shan,1
35,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
35,Mk 3 Arakyd Droid Caller Salvage,2
35,Mk 5 BlasTech Weapon Mod Prototype,1
36,Bastila Shan,2
36,Mk 6 Chiewab Hypo Syringe Salvage,1
36,Mk 5 BioTech Implant Prototype,2
36,Mk 6 Loronar Power Cell Salvage,2
37,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
37,Mk 2 SoroSuub Keypad Prototype,1
38,Ability Material Mk I,1
39,Mk 3 Chiewab Hypo Syringe Prototype Salvage,2
39,Mk 2 SoroSuub Keypad Prototype,4
40,Zaalbar,1
40,Mk 4 Carbanti Sensor Array Prototype Salvage,2
40,Reinforcement Materials,1
41,Kylo Ren (Unmasked),3
41,TIE Silencer,1
41,Ability Material Mk I,1
42,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
42,Mk 6 Loronar Power Cell Salvage,1
42,Mk 2 Chiewab Hypo Syringe,1
43,Bastila Shan,1
43,Mk 4 CEC Fusion Furnace Prototype Salvage,2
43,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
43,Mk 3 Arakyd Droid Caller Salvage,2
43,Mk 5 BlasTech Weapon Mod Prototype,2
44,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
44,Mk 3 Neuro-Saav Electrobinoculars,1
45,Bastila Shan,1
45,Mk 6 Chiewab Hypo Syringe Salvage,1
46,Mk 5 A/KT Stun Gun Prototype Salvage,2
46,Mk 3 Chiewab Hypo Syringe Prototype Salvage,4
46,Mk 2 SoroSuub Keypad Prototype,1
48,Mk 5 A/KT Stun Gun Prototype Salvage,1
48,Mk 3 Chiewab Hypo Syringe Prototype Salvage,4
48,Mk 2 SoroSuub Keypad Prototype,4
