battleID,reward,count
1,Hera Syndulla,4
1,Ability Material Mk II,1
2,Ezra Bridger,4
2,Ability Material Mk II,2
2,Ability Material Mk I,1
3,Sabine Wren,3
3,Mk 2 CEC Fusion Furnace,2
3,Mk 1 Nubian Security Scanner,1
4,Mace Windu,3
4,Mk 1 Czerka Stun Cuffs,4
4,Mk 1 BlasTech Weapon Mod,2
4,Mk 1 BioTech Implant,2
5,Ability Material Mk II,1
6,Ezra Bridger,1
7,Ability Material Mk I,1
9,Ezra Bridger,1
9,Ability Material Mk I,1
10,Ability Material Mk II,1
11,Ability Material Mk I,1
12,Ability Material Mk II,1
12,Ability Material Mk I,1
15,Ezra Bridger,1
19,Sabine Wren,1
19,Mk 2 CEC Fusion Furnace,1
19,Mk 1 BlasTech Weapon Mod,1
20,Sabine Wren,3
20,Mk 2 CEC Fusion Furnace,2
20,Mk 1 Nubian Security Scanner,3
20,Mk 1 BlasTech Weapon Mod,2
21,Bastila Shan,2
21,Mk 6 Chiewab Hypo Syringe Salvage,2
21,Mk 5 BioTech Implant Prototype,1
22,Mk 5 BAW Armor Mod Salvage,6
22,Mk 4 Arakyd Droid Caller Salvage,3
22,Mk 1 A/KT Stun Gun,11
23,Hera Syndulla,1
23,Ability Material Mk II,1
24,Mk 2 Fabritech Data Pad,1
25,Mk 1 Chedak Comlink Salvage,2
25,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
25,Mk 1 Czerka Stun Cuffs,2
26,Mk 1 Czerka Stun Cuffs,1
27,Mk 1 Czerka Stun Cuffs,1
29,Mk 1 Czerka Stun Cuffs,1
30,Young Lando Calrissian,1
30,Lando's Millennium Falcon,3
30,Mk 3 Sienar Holo Projector Salvage,1
30,Mk 4 Loronar Power Cell Prototype,1
30,Mk 1 Chiewab Hypo Syringe Prototype,2
30,Ship Ability Material Mk I,1
31,Rey (Scavenger),1
31,Mk 2 BAW Armor Mod Prototype,5
31,Mk 1 Loronar Power Cell,2
31,Mk 1 A/KT Stun Gun,2
32,Boba Fett,3
32,Mk 6 Loronar Power Cell Salvage,2
32,Mk 5 BlasTech Weapon Mod Prototype,3
32,Mk 1 Neuro-Saav Electrobinoculars,3
33,Ezra Bridger,5
33,Ability Material Mk I,2
34,Mk 1 Chedak Comlink Salvage,5
34,Mk 1 A/KT Stun Gun,5
35,Mk 5 BAW Armor Mod Salvage,5
35,Mk 1 Neuro-Saav Electrobinoculars,9
36,Ezra Bridger,2
36,Ability Material Mk II,1
36,Ability Material Mk I,1
37,Hera Syndulla,3
37,Ability Material Mk II,2
37,Ability Material Mk I,3
38,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
40,Mk 1 Chedak Comlink Salvage,1
40,Mk 1 Czerka Stun Cuffs,1
41,Mk 3 Carbanti Sensor Array Salvage,2
41,Mk 2 TaggeCo Holo Lens,4
42,Mk 3 Chiewab Hypo Syringe Prototype Salvage,4
42,Mk 3 Carbanti Sensor Array Salvage,3
42,Mk 2 TaggeCo Holo Lens,4
43,Anakin's Eta-2 Starfighter,1
43,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
43,Mk 3 TaggeCo Holo Lens Prototype,2
