battleID,reward,count
1,T3-M4,4
1,Ability Material Mk II,2
1,Ability Material Mk I,1
2,Admiral Piett,2
2,Resistance Hero Poe,4
2,Mk 1 Carbanti Sensor Array Prototype Salvage,1
3,Emperor's Shuttle,2
3,Mk 1 Chedak Comlink Salvage,1
3,Mk 4 BAW Armor Mod Salvage,1
4,Sun Fac's Geonosian Starfighter,2
4,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
4,Mk 1 Carbanti Sensor Array Prototype Salvage,1
4,Mk 1 CEC Fusion Furnace,1
5,Reinforcement Materials,1
6,Bastila Shan (Fallen),2
6,Mk 7 BioTech Implant Prototype Salvage,1
6,Mk 4 Chedak Comlink Prototype Salvage,1
6,Mk 5 TaggeCo Holo Lens Prototype Salvage,3
6,Mk 2 Sienar Holo Projector Prototype Salvage,1
7,Veteran Smuggler Han Solo,18
7,Ability Material Mk II,3
7,Ability Material Mk I,6
8,Veteran Smuggler Han Solo,10
8,Ability Material Mk III,1
8,Ability Material Mk II,3
8,Ability Material Mk I,3
9,Mk 6 Nubian Security Scanner Prototype Salvage,1
9,Mk 3 Sienar Holo Projector Salvage,1
9,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
9,Mk 6 Fabritech Data Pad Salvage,4
10,Wicket,4
10,Mk 5 A/KT Stun Gun Prototype Salvage,1
10,Mk 6 Loronar Power Cell Salvage,1
10,Mk 7 BAW Armor Mod Prototype Salvage,1
11,Carth Onasi,2
11,Mk 3 Carbanti Sensor Array Salvage,1
11,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
11,Mk 2 Chedak Comlink Prototype,1
12,Veteran Smuggler Han Solo,6
12,Ability Material Mk II,4
12,Ability Material Mk I,3
13,Mk 3 Chedak Comlink Prototype Salvage,1
13,Mk 7 BAW Armor Mod Prototype Salvage,1
13,Mk 6 Loronar Power Cell Salvage,1
14,Jango Fett,6
14,Hound's Tooth,1
14,Mk 4 SoroSuub Keypad Salvage,1
14,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
14,Mk 10 BlasTech Weapon Mod Salvage,1
15,Rey (Scavenger),2
15,Rey's Millennium Falcon,1
15,Mk 1 Carbanti Sensor Array Prototype Salvage,2
15,Mk 2 CEC Fusion Furnace,1
16,Anakin's Eta-2 Starfighter,2
17,Shaak Ti,2
17,Mk 1 Zaltin Bacta Gel Prototype Salvage,2
17,Ship Ability Material Mk I,1
18,T3-M4,10
18,Ability Material Mk III,2
18,Ability Material Mk II,2
18,Ability Material Mk I,3
19,Emperor's Shuttle,1
19,Mk 4 Arakyd Droid Caller Salvage,1
19,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
19,Mk 1 Chedak Comlink Salvage,2
20,Jango Fett,2
20,Hound's Tooth,2
20,Mk 4 SoroSuub Keypad Salvage,1
20,Mk 10 BlasTech Weapon Mod Salvage,3
21,Scimitar,2
21,Mk 5 A/KT Stun Gun Prototype Salvage,1
21,Mk 3 BAW Armor Mod,1
21,Reinforcement Materials,1
21,Ship Ability Material Mk I,1
22,Mk 3 Czerka Stun Cuffs Salvage,1
