battleID,reward,count
1,Emperor's Shuttle,1
1,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
1,Mk 4 Arakyd Droid Caller Salvage,1
1,Mk 1 Chedak Comlink Salvage,3
1,Mk 4 BAW Armor Mod Salvage,2
2,Jolee Bindo,2
2,Mk 3 Carbanti Sensor Array Salvage,4
2,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
2,Mk 2 Chiewab Hypo Syringe,4
3,Geonosian Brood Alpha,2
3,Ability Material Mk III,2
3,Ability Material Mk II,3
3,Ability Material Mk I,1
4,Zaalbar,1
4,Mk 5 Loronar Power Cell Salvage,1
5,Scimitar,1
5,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
5,Mk 3 BAW Armor Mod,1
6,Umbaran Starfighter,1
6,Mk 4 Nubian Security Scanner Prototype Salvage,1
6,Mk 1 SoroSuub Keypad,1
7,Canderous Ordo,3
7,Ability Material Mk III,1
7,Ability Material Mk I,3
8,Juhani,1
8,Mk 6 Nubian Security Scanner Prototype Salvage,1
8,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
9,Jango Fett,1
9,Mk 4 SoroSuub Keypad Salvage,1
9,Mk 10 BlasTech Weapon Mod Salvage,3
9,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
10,Anakin's Eta-2 Starfighter,1
10,Mk 3 TaggeCo Holo Lens Prototype,4
10,Ship Ability Material Mk I,1
11,Mk 3 Czerka Stun Cuffs Salvage,1
12,Umbaran Starfighter,2
12,Mk 3 Czerka Stun Cuffs Salvage,2
12,Mk 4 Nubian Security Scanner Prototype Salvage,1
12,Reinforcement Materials,1
13,Canderous Ordo,7
13,Ability Material Mk III,2
13,Ability Material Mk II,4
13,Ability Material Mk I,7
14,Canderous Ordo,2
14,Ability Material Mk III,1
14,Ability Material Mk II,1
14,Ability Material Mk I,1
15,Bastila Shan (Fallen),1
15,Mk 4 Chedak Comlink Prototype Salvage,2
15,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
15,Mk 2 Sienar Holo Projector Prototype Salvage,2
16,Carth Onasi,1
16,Mk 3 Carbanti Sensor Array Salvage,1
16,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
16,Mk 2 Chedak Comlink Prototype,3
17,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
17,Mk 3 TaggeCo Holo Lens Prototype,1
18,Admiral Piett,1
18,Resistance Hero Poe,2
18,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
18,Mk 1 Athakam Medpac Salvage,3
19,TIE Advanced x1,2
19,Mk 9 Neuro-Saav Electrobinoculars Salvage,2
19,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,2
19,Mk 3 TaggeCo Holo Lens Prototype,1
19,Reinforcement Materials,1
20,Mk 4 BAW Armor Mod Salvage,1
20,Mk 1 Chedak Comlink Salvage,1
21,Scimitar,1
21,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
21,Mk 3 BAW Armor Mod,1
22,Geonosian Brood Alpha,4
22,Ability Material Mk II,4
22,Ability Material Mk I,2
