battleID,reward,count
1,Count Dooku,3
1,Ability Material Mk II,2
1,Ability Material Mk I,4
2,Bastila Shan,2
2,Mk 4 CEC Fusion Furnace Prototype Salvage,1
2,Mk 3 Arakyd Droid Caller Salvage,3
2,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
2,Mk 5 BlasTech Weapon Mod Prototype,3
3,Royal Guard,1
3,Mk 6 BioTech Implant Prototype Salvage,1
3,Mk 4 Arakyd Droid Caller Salvage,1
3,Mk 5 BioTech Implant Prototype,4
3,Mk 2 Chedak Comlink Prototype,3
4,TIE Advanced x1,2
4,Mk 9 Neuro-Saav Electrobinoculars Salvage,1
4,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
4,Mk 3 TaggeCo Holo Lens Prototype,1
4,Reinforcement Materials,1
4,Ship Ability Material Mk II,1
4,Ship Ability Material Mk I,1
5,Veteran Smuggler Han Solo,3
5,Ability Material Mk II,1
5,Ability Material Mk I,3
6,Mk 3 Sienar Holo Projector Salvage,3
6,Mk 3 Neuro-Saav Electrobinoculars,11
6,Ship Ability Material Mk I,3
7,Mk 3 Sienar Holo Projector Salvage,7
7,Mk 6 Fabritech Data Pad Salvage,7
7,Mk 6 BlasTech Weapon Mod Prototype,11
