battleID,reward,count
1,Nightsister Spirit,3
1,Plo Koon's Jedi Starfighter,2
1,Ability Material Mk III,1
1,Ability Material Mk II,2
1,Ability Material Mk I,4
2,Scimitar,2
2,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
2,Reinforcement Materials,2
2,Ship Ability Material Mk I,1
3,Mk 8 BioTech Implant Salvage,2
3,Mk 4 Arakyd Droid Caller Salvage,4
3,Mk 4 Fabritech Data Pad Prototype,12
3,Mk 4 Nubian Security Scanner Prototype Salvage,4
4,Mk 12 ArmaTek Data Pad Prototype Salvage,1
4,Mk 4 Chiewab Hypo Syringe Prototype Salvage,3
4,Ship Ability Material Mk III,1
5,Count Dooku,5
5,Ability Material Mk III,1
5,Ability Material Mk II,1
5,Ability Material Mk I,4
6,Mk 4 CEC Fusion Furnace Prototype Salvage,2
6,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
6,Mk 3 Arakyd Droid Caller Salvage,3
6,Mk 5 BlasTech Weapon Mod Prototype,5
7,Scimitar,3
7,Mk 5 A/KT Stun Gun Prototype Salvage,1
7,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
7,Mk 3 BAW Armor Mod,2
7,Reinforcement Materials,1
8,Royal Guard,2
8,Mk 4 Arakyd Droid Caller Salvage,2
8,Mk 6 BioTech Implant Prototype Salvage,1
8,Mk 5 BioTech Implant Prototype,4
8,Mk 2 Chedak Comlink Prototype,2
9,Count Dooku,2
9,Ability Material Mk II,1
9,Ability Material Mk I,1
10,Count Dooku,3
10,Mk 5 BioTech Implant Prototype,3
10,Mk 3 BioTech Implant,2
10,Mk 1 SoroSuub Keypad,1
11,Count Dooku,1
11,Mk 1 BioTech Implant,4
11,Mk 1 BlasTech Weapon Mod,2
11,Mk 1 Merr-Sonn Shield Generator,3
12,TIE Advanced x1,2
12,Mk 9 Neuro-Saav Electrobinoculars Salvage,2
12,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,2
12,Ship Ability Material Mk I,1
13,Mk 6 Chiewab Hypo Syringe Salvage,1
13,Mk 5 BioTech Implant Prototype,1
13,Mk 6 Loronar Power Cell Salvage,1
15,Mother Talzin,3
15,Mk 8 BlasTech Weapon Mod Prototype Salvage,4
15,Mk 4 CEC Fusion Furnace Prototype Salvage,1
15,Mk 1 Athakam Medpac Salvage,2
15,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
16,Nightsister Spirit,8
16,Plo Koon's Jedi Starfighter,1
16,Ability Material Mk III,3
16,Ability Material Mk II,8
16,Ability Material Mk I,13
17,Mk 7 Nubian Design Tech Salvage,1
17,Mk 4 Arakyd Droid Caller Salvage,2
17,Mk 4 Nubian Security Scanner Prototype Salvage,2
18,Anakin's Eta-2 Starfighter,1
18,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
18,Mk 3 TaggeCo Holo Lens Prototype,2
19,Scimitar,1
19,Mk 3 BAW Armor Mod,1
19,Reinforcement Materials,1
19,Ship Ability Material Mk II,1
