battleID,reward,count
1,Mk 4 Chedak Comlink Prototype Salvage,2
1,Mk 5 TaggeCo Holo Lens Prototype Salvage,2
1,Mk 2 Sienar Holo Projector Prototype Salvage,1
2,Juhani,2
2,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
3,Veteran Smuggler Han Solo,12
3,Ability Material Mk III,2
3,Ability Material Mk II,5
3,Ability Material Mk I,2
4,Veteran Smuggler Han Solo,8
4,Ability Material Mk II,5
4,Ability Material Mk I,5
5,Carth Onasi,6
5,Mk 3 Carbanti Sensor Array Salvage,2
5,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
5,Mk 2 Chedak Comlink Prototype,3
6,Anakin's Eta-2 Starfighter,1
6,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
6,Mk 3 TaggeCo Holo Lens Prototype,1
7,T3-M4,2
8,Admiral Piett,2
8,Resistance Hero Poe,2
8,Mk 5 Nubian Design Tech Prototype Salvage,2
8,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
8,Mk 1 Athakam Medpac Salvage,3
8,Mk 1 Carbanti Sensor Array Prototype Salvage,1
9,Mk 4 Arakyd Droid Caller Salvage,1
9,Mk 1 Chedak Comlink Salvage,1
10,Sun Fac's Geonosian Starfighter,1
10,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
10,Mk 1 Carbanti Sensor Array Prototype Salvage,2
11,T3-M4,8
11,Ability Material Mk II,2
11,Ability Material Mk I,4
12,Emperor's Shuttle,1
12,Mk 4 Arakyd Droid Caller Salvage,1
12,Mk 4 BAW Armor Mod Salvage,1
13,Scimitar,2
13,Mk 5 A/KT Stun Gun Prototype Salvage,1
13,Mk 1 Zaltin Bacta Gel Prototype Salvage,2
13,Mk 3 BAW Armor Mod,2
13,Reinforcement Materials,1
14,Reinforcement Materials,1
15,Jango Fett,2
15,Hound's Tooth,2
15,Mk 3 Czerka Stun Cuffs Salvage,1
15,Mk 10 BlasTech Weapon Mod Salvage,3
15,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
16,Veteran Smuggler Han Solo,6
16,Ability Material Mk II,3
16,Ability Material Mk I,3
17,Juhani,2
17,Mk 3 Sienar Holo Projector Salvage,1
17,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
18,Wicket,4
18,Mk 5 A/KT Stun Gun Prototype Salvage,2
18,Mk 3 Chedak Comlink Prototype Salvage,1
18,Mk 7 BAW Armor Mod Prototype Salvage,3
18,Mk 6 Loronar Power Cell Salvage,1
19,Anakin's Eta-2 Starfighter,1
19,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
20,Jango Fett,2
20,Hound's Tooth,2
20,Mk 4 SoroSuub Keypad Salvage,3
20,Mk 3 Czerka Stun Cuffs Salvage,1
20,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
20,Mk 10 BlasTech Weapon Mod Salvage,1
21,Mk 5 Nubian Security Scanner Prototype Salvage,4
21,Mk 4 BAW Armor Mod Salvage,4
21,Mk 2 Fabritech Data Pad,5
21,Ship Ability Material Mk II,1
22,Mk 4 SoroSuub Keypad Salvage,1
22,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
23,Rey (Scavenger),2
23,Rey's Millennium Falcon,2
23,Mk 1 Carbanti Sensor Array Prototype Salvage,2
23,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
23,Mk 2 TaggeCo Holo Lens,2
23,Mk 2 CEC Fusion Furnace,2
24,Mk 4 Nubian Security Scanner Prototype Salvage,1
