battleID,reward,count
1,Ezra Bridger,1
1,Ability Material Mk III,2
1,Ability Material Mk II,2
1,Ability Material Mk I,1
2,Ezra Bridger,1
2,Ability Material Mk I,1
3,Ezra Bridger,1
3,Ability Material Mk III,1
4,Mk 3 Neuro-Saav Electrobinoculars,2
4,Mk 1 BAW Armor Mod,2
4,Ship Ability Material Mk I,1
5,Sabine Wren,1
5,Mk 2 CEC Fusion Furnace,3
5,Mk 1 BlasTech Weapon Mod,3
5,Mk 1 Nubian Security Scanner,1
6,Zaalbar,1
6,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
6,Mk 3 Neuro-Saav Electrobinoculars,1
8,Bastila Shan,1
8,Mk 6 Chiewab Hypo Syringe Salvage,3
8,Mk 6 Loronar Power Cell Salvage,1
9,Ezra Bridger,1
9,Ability Material Mk II,1
10,Hera Syndulla,1
10,Ability Material Mk II,1
10,Ability Material Mk I,2
11,Mk 2 CEC Fusion Furnace,3
11,Mk 1 Nubian Security Scanner,2
11,Mk 1 BlasTech Weapon Mod,3
12,Zaalbar,1
12,Mk 5 Loronar Power Cell Salvage,1
12,Mk 3 BlasTech Weapon Mod,1
13,Ezra Bridger,1
13,Ability Material Mk I,1
14,Ezra Bridger,1
14,Ability Material Mk II,1
14,Ability Material Mk I,1
15,Ezra Bridger,1
15,Ability Material Mk II,1
15,Ability Material Mk I,1
16,Ezra Bridger,1
16,Ability Material Mk II,1
17,Ability Material Mk I,1
18,Mk 1 Nubian Security Scanner,1
19,Mk 2 CEC Fusion Furnace,1
19,Mk 1 Nubian Security Scanner,1
20,Mk 1 BlasTech Weapon Mod,1
21,Mk 2 CEC Fusion Furnace,1
21,Mk 1 BlasTech Weapon Mod,1
22,Mk 1 Nubian Security Scanner,1
23,Zaalbar,1
23,Mk 3 BlasTech Weapon Mod,1
23,Mk 3 Neuro-Saav Electrobinoculars,1
24,Ezra Bridger,1
25,Ability Material Mk II,1
27,Ability Material Mk I,1
28,Ezra Bridger,1
29,Ezra Bridger,1
30,Ezra Bridger,1
31,Ability Material Mk II,1
32,Ezra Bridger,1
33,Ability Material Mk II,1
34,Hera Syndulla,5
34,Ability Material Mk II,2
34,Ability Material Mk I,1
35,Ability Material Mk II,1
36,Ability Material Mk I,1
38,Ability Material Mk II,1
46,Hera Syndulla,6
46,Ability Material Mk II,1
46,Ability Material Mk I,2
47,Ability Material Mk I,1
48,Ezra Bridger,1
49,Ezra Bridger,1
50,Ezra Bridger,1
56,Ezra Bridger,1
64,Ezra Bridger,1
66,Ezra Bridger,1
66,Ability Material Mk III,1
67,Ability Material Mk I,1
68,Ezra Bridger,1
69,Ezra Bridger,1
70,Ezra Bridger,1
71,Mk 8 BlasTech Weapon Mod Prototype Salvage,3
71,Ship Ability Material Mk I,1
72,Zaalbar,1
72,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
72,Mk 5 Loronar Power Cell Salvage,1
72,Mk 3 Neuro-Saav Electrobinoculars,2
72,Mk 3 BlasTech Weapon Mod,1
73,Luke Skywalker (Farmboy),2
73,Mk 4 Arakyd Droid Caller Salvage,2
73,Mk 5 Loronar Power Cell Salvage,1
73,Mk 3 Chiewab Hypo Syringe Prototype Salvage,2
74,Mk 3 BlasTech Weapon Mod,1
74,Mk 3 Neuro-Saav Electrobinoculars,1
75,Mk 3 Neuro-Saav Electrobinoculars,4
75,Mk 1 BAW Armor Mod,4
76,Zaalbar,2
76,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
76,Mk 5 Loronar Power Cell Salvage,2
76,Mk 3 Neuro-Saav Electrobinoculars,2
76,Mk 3 BlasTech Weapon Mod,2
77,Hera Syndulla,5
77,Ability Material Mk I,3
78,Jolee Bindo,3
78,Mk 3 Carbanti Sensor Array Salvage,1
78,Mk 2 Chiewab Hypo Syringe,2
79,Mk 2 Merr-Sonn Shield Generator,1
80,Slave I,4
80,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
80,Mk 4 BAW Armor Mod Salvage,2
82,Mk 2 SoroSuub Keypad Prototype,1
83,Mk 2 Chiewab Hypo Syringe,1
83,Mk 3 BioTech Implant,1
84,Mk 2 SoroSuub Keypad Prototype,1
85,Ezra Bridger,1
86,Ezra Bridger,1
90,Ezra Bridger,1
95,Ezra Bridger,1
97,Ezra Bridger,1
97,Ability Material Mk II,1
98,Mk 5 BAW Armor Mod Salvage,5
98,Mk 1 Sienar Holo Projector,3
99,Mk 2 Chiewab Hypo Syringe,2
99,Mk 3 BioTech Implant,3
100,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
100,Mk 3 Carbanti Sensor Array Salvage,3
101,Mk 6 BioTech Implant Prototype Salvage,1
101,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,3
101,Mk 3 BioTech Implant,3
