battleID,reward,count
1,Finn,5
1,Ability Material Mk III,1
1,Ability Material Mk II,1
1,Ability Material Mk I,3
2,Mk 5 Athakam Medpac Component,2
2,Mk 6 Carbanti Sensor Array Salvage,1
2,Mk 1 Zaltin Bacta Gel Prototype Salvage,9
2,Mk 3 Chiewab Hypo Syringe Prototype Salvage,5
2,Mk 5 BlasTech Weapon Mod Prototype,11
3,Mk 9 BioTech Implant Salvage,4
3,Mk 3 Chedak Comlink Prototype Salvage,3
4,Finn,6
4,Ability Material Mk III,1
4,Ability Material Mk II,3
4,Ability Material Mk I,6
5,Finn,7
5,Ability Material Mk III,1
5,Ability Material Mk II,3
5,Ability Material Mk I,3
6,Bossk,1
6,Mk 9 Fabritech Data Pad Salvage,1
6,Mk 10 Neuro-Saav Electrobinoculars Salvage,1
6,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
7,Mk 6 Carbanti Sensor Array Salvage,1
7,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
7,Mk 3 Chiewab Hypo Syringe Prototype Salvage,2
8,Sun Fac's Geonosian Starfighter,2
8,Mk 2 Zaltin Bacta Gel Prototype Salvage,3
8,Mk 1 CEC Fusion Furnace,2
9,Mk 3 Chedak Comlink Prototype Salvage,1
9,Ship Ability Material Mk III,1
