battleID,reward,count
1,Finn,3
1,Ability Material Mk III,1
1,Ability Material Mk II,3
1,Ability Material Mk I,4
2,Mk 5 A/KT Stun Gun Prototype Salvage,4
2,Mk 7 BAW Armor Mod Prototype Salvage,3
2,Mk 4 Loronar Power Cell Prototype,7
3,Sun Fac's Geonosian Starfighter,2
4,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
4,Mk 5 BioTech Implant Prototype,4
4,Ship Ability Material Mk II,1
5,Finn,5
5,Ability Material Mk III,2
5,Ability Material Mk II,3
5,Ability Material Mk I,6
6,Darth Nihilus,3
6,Mk 8 Neuro-Saav Electrobinoculars Component,1
6,Mk 7 BAW Armor Mod Prototype Salvage,2
7,Mk 5 A/KT Stun Gun Prototype Salvage,1
7,Mk 7 BAW Armor Mod Prototype Salvage,3
7,Mk 4 Loronar Power Cell Prototype,2
8,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
8,Sun Fac's Geonosian Starfighter,1
8,Mk 1 Carbanti Sensor Array Prototype Salvage,2
8,Mk 1 CEC Fusion Furnace,1
8,Ship Ability Material Mk II,1
