battleID,reward,count
1,Geonosian Brood Alpha,2
1,Ability Material Mk III,1
1,Ability Material Mk II,4
1,Ability Material Mk I,5
2,Umbaran Starfighter,3
2,Mk 3 Czerka Stun Cuffs Salvage,2
2,Mk 4 Nubian Security Scanner Prototype Salvage,1
2,Reinforcement Materials,2
3,Jolee Bindo,3
3,Mk 3 Carbanti Sensor Array Salvage,1
3,Mk 6 Loronar Power Cell Salvage,3
3,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,1
3,Mk 2 Chiewab Hypo Syringe,4
5,Geonosian Soldier's Starfighter,2
6,Canderous Ordo,1
6,Ability Material Mk II,2
6,Ability Material Mk I,2
7,Juhani,1
7,Mk 6 Nubian Security Scanner Prototype Salvage,1
7,Mk 6 Fabritech Data Pad Salvage,2
8,Jango Fett,4
8,Mk 4 SoroSuub Keypad Salvage,1
8,Mk 3 Czerka Stun Cuffs Salvage,1
8,Mk 7 BlasTech Weapon Mod Prototype Salvage,3
8,Mk 10 BlasTech Weapon Mod Salvage,1
9,Anakin's Eta-2 Starfighter,1
9,Mk 3 TaggeCo Holo Lens Prototype,1
10,Umbaran Starfighter,3
10,Mk 3 Czerka Stun Cuffs Salvage,2
10,Mk 4 Nubian Security Scanner Prototype Salvage,1
10,Mk 1 SoroSuub Keypad,1
11,Canderous Ordo,7
11,Ability Material Mk III,2
11,Ability Material Mk II,7
11,Ability Material Mk I,9
12,Canderous Ordo,2
12,Ability Material Mk II,1
12,Ability Material Mk I,3
13,Mk 3 Carbanti Sensor Array Salvage,1
13,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
14,Bastila Shan (Fallen),3
14,Mk 7 BioTech Implant Prototype Salvage,1
14,Mk 2 Sienar Holo Projector Prototype Salvage,2
15,Juhani,2
15,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
16,Anakin's Eta-2 Starfighter,1
17,Geonosian Brood Alpha,1
17,Ability Material Mk II,3
17,Ability Material Mk I,3
18,Admiral Piett,2
18,Resistance Hero Poe,1
18,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
18,Mk 5 Nubian Design Tech Prototype Salvage,1
18,Mk 1 Carbanti Sensor Array Prototype Salvage,2
19,TIE Advanced x1,2
19,Mk 9 Neuro-Saav Electrobinoculars Salvage,1
19,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
19,Mk 3 TaggeCo Holo Lens Prototype,2
20,Mk 1 Chedak Comlink Salvage,1
20,Mk 4 BAW Armor Mod Salvage,1
21,Reinforcement Materials,1
