battleID,reward,count
1,Bastila Shan (Fallen),6
1,Mk 7 BioTech Implant Prototype Salvage,1
1,Mk 4 Chedak Comlink Prototype Salvage,2
1,Mk 5 TaggeCo Holo Lens Prototype Salvage,2
1,Mk 2 Sienar Holo Projector Prototype Salvage,4
2,Veteran Smuggler Han Solo,8
2,Ability Material Mk III,3
2,Ability Material Mk II,10
2,Ability Material Mk I,6
3,Veteran Smuggler Han Solo,2
3,Ability Material Mk I,2
4,Mk 6 Nubian Security Scanner Prototype Salvage,2
4,Mk 3 Sienar Holo Projector Salvage,2
4,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
4,Mk 6 Fabritech Data Pad Salvage,2
5,Carth Onasi,6
5,Mk 3 Carbanti Sensor Array Salvage,2
5,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
5,Ship Ability Material Mk I,1
6,Admiral Piett,2
6,Resistance Hero Poe,2
6,Mk 5 Nubian Design Tech Prototype Salvage,2
6,Mk 2 Zaltin Bacta Gel Prototype Salvage,4
6,Mk 1 Carbanti Sensor Array Prototype Salvage,2
6,Mk 1 Athakam Medpac Salvage,3
7,T3-M4,4
7,Ability Material Mk II,1
7,Ability Material Mk I,1
8,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
8,Mk 1 CEC Fusion Furnace,2
9,T3-M4,8
9,Ability Material Mk III,1
9,Ability Material Mk II,1
9,Ability Material Mk I,5
10,Emperor's Shuttle,1
10,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
10,Mk 1 Chedak Comlink Salvage,4
10,Mk 4 BAW Armor Mod Salvage,1
11,Scimitar,1
11,Mk 3 BAW Armor Mod,1
11,Ship Ability Material Mk I,1
12,Jango Fett,2
12,Mk 4 SoroSuub Keypad Salvage,2
12,Mk 10 BlasTech Weapon Mod Salvage,1
13,Mk 3 Czerka Stun Cuffs Salvage,1
13,Mk 4 Nubian Security Scanner Prototype Salvage,1
13,Ship Ability Material Mk II,1
13,Ship Ability Material Mk I,1
14,Veteran Smuggler Han Solo,14
14,Ability Material Mk III,1
14,Ability Material Mk II,1
15,Wicket,6
15,Mk 3 Chedak Comlink Prototype Salvage,1
15,Mk 6 Loronar Power Cell Salvage,3
15,Mk 7 BAW Armor Mod Prototype Salvage,1
16,Anakin's Eta-2 Starfighter,1
16,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
16,Mk 3 TaggeCo Holo Lens Prototype,3
17,Hound's Tooth,1
17,Mk 7 BlasTech Weapon Mod Prototype Salvage,3
18,Shaak Ti,6
18,Ship Ability Material Mk I,1
19,Hound's Tooth,1
19,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
19,Mk 10 BlasTech Weapon Mod Salvage,1
20,Mk 9 Fabritech Data Pad Salvage,1
20,Mk 10 Neuro-Saav Electrobinoculars Salvage,1
21,Reinforcement Materials,1
22,Jango Fett,2
23,Rey's Millennium Falcon,1
23,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
23,Mk 2 TaggeCo Holo Lens,1
23,Mk 2 CEC Fusion Furnace,2
24,Shaak Ti,2
24,Mk 10 TaggeCo Holo Lens Salvage,2
