battleID,reward,count
1,First Order Executioner,14
1,Ability Material Mk II,2
1,Ability Material Mk I,2
2,First Order Executioner,12
2,Ability Material Mk III,1
2,Ability Material Mk II,1
2,Ability Material Mk I,3
3,Bastila Shan (Fallen),2
3,Mk 7 BioTech Implant Prototype Salvage,2
3,Mk 4 Chedak Comlink Prototype Salvage,1
3,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
4,Carth Onasi,4
4,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
4,Mk 2 Chedak Comlink Prototype,2
5,Juhani,4
5,Mk 3 Sienar Holo Projector Salvage,2
5,Mk 6 Nubian Security Scanner Prototype Salvage,1
6,Anakin's Eta-2 Starfighter,1
6,Mk 3 TaggeCo Holo Lens Prototype,1
7,Geonosian Brood Alpha,4
7,Ability Material Mk II,2
7,Ability Material Mk I,3
8,Admiral Piett,2
8,Resistance Hero Poe,4
8,Mk 5 Nubian Design Tech Prototype Salvage,1
8,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
8,Mk 1 Athakam Medpac Salvage,2
8,Mk 1 Carbanti Sensor Array Prototype Salvage,2
9,Emperor's Shuttle,2
9,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
9,Mk 4 Arakyd Droid Caller Salvage,1
9,Mk 4 BAW Armor Mod Salvage,1
9,Mk 1 Chedak Comlink Salvage,2
10,Scimitar,2
10,Mk 5 A/KT Stun Gun Prototype Salvage,1
10,Mk 1 Zaltin Bacta Gel Prototype Salvage,3
11,Umbaran Starfighter,1
12,First Order Executioner,6
12,Ability Material Mk III,1
12,Ability Material Mk II,1
12,Ability Material Mk I,3
13,Juhani,4
13,Mk 6 Fabritech Data Pad Salvage,1
13,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
14,Wicket,4
14,Mk 7 BAW Armor Mod Prototype Salvage,3
14,Mk 6 Loronar Power Cell Salvage,1
15,Anakin's Eta-2 Starfighter,1
16,Mk 6 Chiewab Hypo Syringe Salvage,2
16,Mk 4 Nubian Security Scanner Prototype Salvage,1
16,Mk 1 SoroSuub Keypad,4
16,Reinforcement Materials,1
17,Geonosian Brood Alpha,8
17,Ability Material Mk III,5
17,Ability Material Mk II,1
17,Ability Material Mk I,5
18,Emperor's Shuttle,1
18,Mk 1 Chedak Comlink Salvage,1
19,Zaalbar,8
19,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
19,Mk 5 Loronar Power Cell Salvage,2
19,Mk 3 BlasTech Weapon Mod,2
19,Mk 3 Neuro-Saav Electrobinoculars,1
20,Umbaran Starfighter,1
20,Mk 3 Czerka Stun Cuffs Salvage,2
20,Mk 4 Nubian Security Scanner Prototype Salvage,2
21,Mk 2 SoroSuub Keypad Prototype,1
21,Reinforcement Materials,1
22,Luke Skywalker (Farmboy),2
22,Mk 3 Carbanti Sensor Array Salvage,1
23,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
23,Reinforcement Materials,1
24,Luke Skywalker (Farmboy),2
24,Mk 3 Carbanti Sensor Array Salvage,1
24,Mk 4 Arakyd Droid Caller Salvage,1
24,Mk 5 Loronar Power Cell Salvage,2
25,Hound's Tooth,1
25,Mk 3 Czerka Stun Cuffs Salvage,1
25,Mk 4 SoroSuub Keypad Salvage,2
25,Mk 10 BlasTech Weapon Mod Salvage,1
25,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
26,Mk 12 ArmaTek Holo Lens Prototype Salvage,1
26,Mk 6 Chiewab Hypo Syringe Salvage,1
26,Mk 4 Nubian Security Scanner Prototype Salvage,1
26,Mk 1 SoroSuub Keypad,1
26,Reinforcement Materials,1
26,Ship Ability Material Mk I,1
