battleID,reward,count
1,Kylo Ren (Unmasked),9
1,TIE Silencer,9
1,Ability Material Mk III,1
1,Ability Material Mk II,2
1,Ability Material Mk I,7
2,Mk 2 CEC Fusion Furnace,4
2,Mk 1 Nubian Security Scanner,2
2,Mk 1 BlasTech Weapon Mod,3
3,Stormtrooper,1
3,Mk 3 BlasTech Weapon Mod,4
3,Mk 1 TaggeCo Holo Lens,1
3,Mk 1 Arakyd Droid Caller,2
4,Bastila Shan,2
4,Mk 6 Chiewab Hypo Syringe Salvage,2
4,Mk 6 Loronar Power Cell Salvage,2
5,Kylo Ren (Unmasked),8
5,TIE Silencer,7
5,Ability Material Mk III,1
5,Ability Material Mk II,7
5,Ability Material Mk I,6
6,Stormtrooper,1
6,Mk 3 BlasTech Weapon Mod,3
6,Mk 1 Arakyd Droid Caller,3
6,Mk 1 TaggeCo Holo Lens,1
7,Mk 4 CEC Fusion Furnace Prototype Salvage,1
7,Mk 3 Arakyd Droid Caller Salvage,1
7,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
7,Mk 5 BlasTech Weapon Mod Prototype,2
8,Slave I,3
8,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
8,Mk 2 Fabritech Data Pad,1
8,Ship Ability Material Mk II,1
9,Hera Syndulla,8
9,Ability Material Mk III,1
9,Ability Material Mk I,5
10,Hera Syndulla,3
10,Ability Material Mk II,2
10,Ability Material Mk I,2
11,Hera Syndulla,9
11,Ability Material Mk II,3
11,Ability Material Mk I,2
13,Sabine Wren,1
13,Mk 2 CEC Fusion Furnace,3
13,Mk 1 BlasTech Weapon Mod,4
13,Mk 1 Nubian Security Scanner,3
14,Stormtrooper,2
14,Mk 3 BlasTech Weapon Mod,2
14,Mk 1 Arakyd Droid Caller,2
14,Mk 1 TaggeCo Holo Lens,3
15,Imperial TIE Fighter,2
15,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
15,Mk 3 Neuro-Saav Electrobinoculars,1
16,Slave I,2
16,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
16,Mk 4 BAW Armor Mod Salvage,2
16,Mk 2 Fabritech Data Pad,2
17,TIE Fighter Pilot,6
17,Ability Material Mk III,1
17,Ability Material Mk II,4
17,Ability Material Mk I,9
18,Sabine Wren,3
18,Mk 1 BlasTech Weapon Mod,3
18,Mk 1 Nubian Security Scanner,3
19,Stormtrooper,1
19,Mk 3 BlasTech Weapon Mod,3
19,Mk 1 TaggeCo Holo Lens,3
19,Mk 1 Arakyd Droid Caller,4
20,Kylo Ren (Unmasked),2
20,TIE Silencer,5
20,Ability Material Mk III,1
20,Ability Material Mk II,3
20,Ability Material Mk I,2
21,Mk 4 CEC Fusion Furnace Prototype Salvage,1
21,Mk 5 BlasTech Weapon Mod Prototype,1
22,Zaalbar,1
22,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
22,Mk 5 Loronar Power Cell Salvage,1
22,Mk 3 BlasTech Weapon Mod,3
22,Mk 3 Neuro-Saav Electrobinoculars,2
23,Bastila Shan,3
23,Mk 4 CEC Fusion Furnace Prototype Salvage,1
23,Mk 3 Arakyd Droid Caller Salvage,2
23,Mk 5 BlasTech Weapon Mod Prototype,2
24,Imperial TIE Fighter,1
24,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
24,Mk 3 Neuro-Saav Electrobinoculars,3
25,Kylo Ren (Unmasked),2
25,TIE Silencer,3
25,Ability Material Mk III,1
25,Ability Material Mk II,1
25,Ability Material Mk I,2
26,Bastila Shan,2
26,Mk 4 CEC Fusion Furnace Prototype Salvage,1
26,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
26,Mk 5 BlasTech Weapon Mod Prototype,3
27,Zaalbar,3
27,Mk 3 Neuro-Saav Electrobinoculars,2
27,Mk 3 BlasTech Weapon Mod,1
28,Slave I,1
28,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
28,Mk 4 BAW Armor Mod Salvage,2
28,Mk 2 Fabritech Data Pad,2
29,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
29,Mk 5 BioTech Implant Prototype,4
29,Ship Ability Material Mk II,1
29,Ship Ability Material Mk I,1
30,Zaalbar,3
30,Mk 8 BlasTech Weapon Mod Prototype Salvage,3
30,Mk 5 Loronar Power Cell Salvage,2
30,Mk 3 Neuro-Saav Electrobinoculars,1
30,Mk 3 BlasTech Weapon Mod,4
31,Jolee Bindo,1
31,Mk 3 Carbanti Sensor Array Salvage,1
31,Mk 6 Loronar Power Cell Salvage,2
31,Mk 2 Chiewab Hypo Syringe,1
32,TIE Fighter Pilot,2
32,Ability Material Mk II,1
32,Ability Material Mk III,3
33,Zaalbar,2
33,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
33,Mk 5 Loronar Power Cell Salvage,1
33,Mk 3 BlasTech Weapon Mod,1
34,Jolee Bindo,1
34,Mk 3 Carbanti Sensor Array Salvage,2
34,Mk 6 Loronar Power Cell Salvage,2
34,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,1
34,Mk 2 Chiewab Hypo Syringe,3
35,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
36,Mk 2 Zaltin Bacta Gel Prototype Salvage,3
36,Mk 5 BioTech Implant Prototype,2
36,Mk 6 Loronar Power Cell Salvage,3
37,Imperial TIE Fighter,3
37,Ship Ability Material Mk I,1
38,Jolee Bindo,3
38,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
38,Mk 6 Loronar Power Cell Salvage,3
38,Mk 2 Chiewab Hypo Syringe,2
