battleID,reward,count
1,Sith Empire Trooper,10
1,Ability Material Mk III,6
1,Ability Material Mk II,16
1,Ability Material Mk I,10
2,Hound's Tooth,4
2,Mk 4 SoroSuub Keypad Salvage,1
2,Mk 3 Czerka Stun Cuffs Salvage,1
2,Mk 10 BlasTech Weapon Mod Salvage,3
2,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
3,Anakin's Eta-2 Starfighter,2
3,Mk 3 TaggeCo Holo Lens Prototype,2
4,Rey (Scavenger),2
4,Rey's Millennium Falcon,1
4,Mk 2 CEC Fusion Furnace,1
4,Mk 2 TaggeCo Holo Lens,2
5,Shaak Ti,2
5,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
5,Ship Ability Material Mk I,1
6,Chief Chirpa,10
6,Ability Material Mk III,1
6,Ability Material Mk II,4
6,Ability Material Mk I,2
7,Admiral Piett,1
7,Resistance Hero Poe,2
7,Mk 5 Nubian Design Tech Prototype Salvage,1
7,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
7,Mk 1 Athakam Medpac Salvage,3
8,Mk 4 Arakyd Droid Caller Salvage,1
9,Sun Fac's Geonosian Starfighter,1
9,Mk 1 Carbanti Sensor Array Prototype Salvage,2
9,Mk 1 CEC Fusion Furnace,1
11,Sith Empire Trooper,6
11,Ability Material Mk II,4
11,Ability Material Mk I,4
12,Rey (Scavenger),2
12,Rey's Millennium Falcon,2
12,Mk 1 Carbanti Sensor Array Prototype Salvage,1
12,Mk 2 TaggeCo Holo Lens,2
12,Mk 2 CEC Fusion Furnace,2
13,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
14,Bossk,4
14,Mk 5 Nubian Security Scanner Prototype Salvage,2
14,Mk 10 Neuro-Saav Electrobinoculars Salvage,1
15,Mk 6 Athakam Medpac Salvage,2
15,Reinforcement Materials,1
16,Mk 10 BlasTech Weapon Mod Salvage,2
16,Mk 1 Loronar Power Cell,1
17,Chief Chirpa,2
17,Ability Material Mk III,1
17,Ability Material Mk II,2
17,Ability Material Mk I,3
18,Emperor's Shuttle,2
18,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
18,Mk 1 Chedak Comlink Salvage,1
19,Mk 5 A/KT Stun Gun Prototype Salvage,1
19,Mk 3 BAW Armor Mod ,1
19,Reinforcement Materials,1
20,Jango Fett,8
20,Mk 4 SoroSuub Keypad Salvage,1
20,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
20,Mk 10 BlasTech Weapon Mod Salvage,2
21,Umbaran Starfighter,1
21,Mk 4 Nubian Security Scanner Prototype Salvage,1
21,Reinforcement Materials,1
