battleID,reward,count
1,Kylo Ren,1
2,Mother Talzin,1
2,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
3,Darth Nihilus,1
3,Mk 8 Neuro-Saav Electrobinoculars Component,2
3,Mk 4 Arakyd Droid Caller Salvage,2
3,Mk 7 BAW Armor Mod Prototype Salvage,3
4,Sun Fac's Geonosian Starfighter,1
4,Ship Ability Material Mk I,1
5,Mk 5 A/KT Stun Gun Prototype Salvage,1
5,Scimitar,2
5,Reinforcement Materials,1
6,Kylo Ren,4
7,Kylo Ren,9
8,Kylo Ren,1
9,Jolee Bindo,1
9,Mk 3 Carbanti Sensor Array Salvage,1
9,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
9,Mk 2 Chiewab Hypo Syringe,4
10,Mk 8 Neuro-Saav Electrobinoculars Salvage,1
10,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,1
10,Reinforcement Materials,1
10,Ship Ability Material Mk II,1
11,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
11,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,2
12,Sun Fac's Geonosian Starfighter,1
12,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
12,Mk 1 Carbanti Sensor Array Prototype Salvage,2
12,Mk 1 CEC Fusion Furnace,1
