battleID,reward,count
1,Sabine Wren,3
1,Mk 2 CEC Fusion Furnace,4
1,Mk 1 BlasTech Weapon Mod,4
1,Mk 1 Nubian Security Scanner,2
2,Mk 6 Chiewab Hypo Syringe Salvage,2
2,Mk 5 BioTech Implant Prototype,2
3,Sabine Wren,1
3,Mk 2 CEC Fusion Furnace,4
3,Mk 1 BlasTech Weapon Mod,4
3,Mk 1 Nubian Security Scanner,3
4,Imperial TIE Fighter,1
4,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
5,Sabine Wren,1
5,Mk 2 CEC Fusion Furnace,4
5,Mk 1 BlasTech Weapon Mod,3
5,Mk 1 Nubian Security Scanner,2
6,Mk 4 BAW Armor Mod Salvage,1
6,Mk 2 Fabritech Data Pad,1
6,Ship Ability Material Mk I,1
7,Stormtrooper,1
7,Mk 3 BlasTech Weapon Mod,3
8,Bastila Shan,1
8,Mk 6 Chiewab Hypo Syringe Salvage,1
8,Mk 5 BioTech Implant Prototype,3
9,TIE Fighter Pilot,7
9,Ability Material Mk III,1
9,Ability Material Mk II,4
9,Ability Material Mk I,7
10,TIE Fighter Pilot,3
10,Ability Material Mk II,5
10,Ability Material Mk I,2
11,Stormtrooper,2
11,Mk 3 BlasTech Weapon Mod,3
11,Mk 1 TaggeCo Holo Lens,1
11,Mk 1 Arakyd Droid Caller,3
12,Kylo Ren (Unmasked),5
12,TIE Silencer,9
12,Ability Material Mk II,2
12,Ability Material Mk I,4
13,Stormtrooper,2
13,Mk 3 BlasTech Weapon Mod,2
13,Mk 1 Arakyd Droid Caller,3
13,Mk 1 TaggeCo Holo Lens,3
14,Mk 3 Arakyd Droid Caller Salvage,1
14,Mk 5 BlasTech Weapon Mod Prototype,1
15,Hera Syndulla,3
15,Ability Material Mk II,1
15,Ability Material Mk I,2
16,Hera Syndulla,7
16,Ability Material Mk II,3
16,Ability Material Mk I,1
17,Hera Syndulla,2
17,Ability Material Mk I,2
18,Mk 3 BlasTech Weapon Mod,2
18,Mk 1 Arakyd Droid Caller,2
18,Mk 1 TaggeCo Holo Lens,2
19,Kylo Ren (Unmasked),4
19,TIE Silencer,4
19,Ability Material Mk III,1
19,Ability Material Mk II,5
19,Ability Material Mk I,3
20,Mk 5 Nubian Security Scanner Prototype Salvage,1
20,Mk 4 BAW Armor Mod Salvage,5
20,Mk 2 Fabritech Data Pad,5
21,Mk 1 Carbanti Sensor Array Prototype Salvage,1
21,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
22,Mk 1 Carbanti Sensor Array Prototype Salvage,1
22,Mk 2 Chiewab Hypo Syringe,1
22,Mk 3 BioTech Implant,1
23,Mk 1 Carbanti Sensor Array Prototype Salvage,1
23,Mk 2 Chiewab Hypo Syringe,1
24,Mk 3 BioTech Implant,1
25,Mk 3 BioTech Implant,1
26,Ability Material Mk II,1
26,Ability Material Mk I,1
27,Biggs Darklighter,1
28,Hera Syndulla,3
28,Ability Material Mk II,1
28,Ability Material Mk I,1
29,Bastila Shan,3
29,Mk 4 CEC Fusion Furnace Prototype Salvage,1
29,Mk 5 BlasTech Weapon Mod Prototype,2
30,Zaalbar,5
30,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
30,Mk 5 Loronar Power Cell Salvage,2
30,Mk 3 Neuro-Saav Electrobinoculars,4
30,Mk 3 BlasTech Weapon Mod,3
31,Mk 12 ArmaTek Fusion Furnace Prototype Salvage,5
31,Mk 5 Nubian Security Scanner Prototype Salvage,6
31,Mk 4 BAW Armor Mod Salvage,6
31,Mk 2 Fabritech Data Pad,11
31,Ship Ability Material Mk II,1
32,Bastila Shan,1
32,Mk 4 CEC Fusion Furnace Prototype Salvage,2
32,Mk 3 Arakyd Droid Caller Salvage,2
32,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
32,Mk 5 BlasTech Weapon Mod Prototype,4
33,TIE Fighter Pilot,2
33,Ability Material Mk II,1
33,Ability Material Mk I,3
34,Zaalbar,4
34,Mk 8 BlasTech Weapon Mod Prototype Salvage,4
34,Mk 5 Loronar Power Cell Salvage,1
34,Mk 3 Neuro-Saav Electrobinoculars,3
34,Mk 3 BlasTech Weapon Mod,3
35,Imperial TIE Fighter,2
35,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
35,Mk 3 Neuro-Saav Electrobinoculars,1
36,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
36,Mk 5 BioTech Implant Prototype,4
36,Mk 6 Loronar Power Cell Salvage,4
37,Kylo Ren (Unmasked),4
37,TIE Silencer,3
37,Ability Material Mk II,3
38,Mk 3 Arakyd Droid Caller Salvage,1
38,Mk 5 BlasTech Weapon Mod Prototype,1
39,Slave I,1
39,Mk 5 Chiewab Hypo Syringe Prototype Salvage,4
39,Mk 4 BAW Armor Mod Salvage,1
39,Mk 2 Fabritech Data Pad,3
39,Ship Ability Material Mk I,1
40,Zaalbar,2
40,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
40,Mk 5 Loronar Power Cell Salvage,1
40,Mk 3 Neuro-Saav Electrobinoculars,4
40,Mk 3 BlasTech Weapon Mod,1
41,Emperor's Shuttle,4
41,Mk 4 BAW Armor Mod Salvage,2
41,Mk 1 Chedak Comlink Salvage,2
42,Kylo Ren (Unmasked),1
42,TIE Silencer,2
42,Ability Material Mk II,2
42,Ability Material Mk I,1
43,Bastila Shan,3
43,Mk 4 CEC Fusion Furnace Prototype Salvage,3
43,Mk 3 Arakyd Droid Caller Salvage,2
43,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
43,Mk 5 BlasTech Weapon Mod Prototype,1
44,Zaalbar,1
44,Mk 5 Loronar Power Cell Salvage,1
44,Mk 3 BlasTech Weapon Mod,2
45,Imperial TIE Fighter,1
45,Mk 3 Neuro-Saav Electrobinoculars,2
46,Mk 6 Loronar Power Cell Salvage,4
46,Mk 5 BioTech Implant Prototype,4
47,Zaalbar,1
47,Mk 5 Loronar Power Cell Salvage,2
47,Mk 3 BlasTech Weapon Mod,1
48,Mk 2 TaggeCo Holo Lens,1
48,Mk 4 BAW Armor Mod Salvage,1
49,Mk 2 TaggeCo Holo Lens,1
49,Mk 4 BAW Armor Mod Salvage,1
50,Jolee Bindo,1
50,Mk 6 Loronar Power Cell Salvage,1
50,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,1
50,Mk 2 Chiewab Hypo Syringe,3
51,Imperial TIE Fighter,3
51,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
