battleID,reward,count
1,Geonosian Brood Alpha,1
1,Ability Material Mk III,2
1,Ability Material Mk II,2
1,Ability Material Mk I,4
2,Emperor's Shuttle,2
2,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
2,Mk 4 Arakyd Droid Caller Salvage,1
2,Mk 4 BAW Armor Mod Salvage,2
2,Mk 1 Chedak Comlink Salvage,1
3,Jolee Bindo,2
3,Mk 3 Carbanti Sensor Array Salvage,2
3,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
3,Mk 6 Loronar Power Cell Salvage,1
3,Mk 2 Chiewab Hypo Syringe,1
4,Scimitar,1
4,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
4,Mk 3 BAW Armor Mod,2
4,Ship Ability Material Mk II,2
4,Ship Ability Material Mk I,1
5,Umbaran Starfighter,1
5,Mk 3 Czerka Stun Cuffs Salvage,2
5,Mk 4 Nubian Security Scanner Prototype Salvage,1
5,Reinforcement Materials,1
6,Canderous Ordo,1
6,Ability Material Mk III,1
6,Ability Material Mk II,1
6,Ability Material Mk I,2
7,Mk 12 ArmaTek Holo Lens Prototype Salvage,1
7,Mk 4 Nubian Security Scanner Prototype Salvage,1
7,Mk 1 SoroSuub Keypad,1
8,Darth Nihilus,1
8,Mk 4 Arakyd Droid Caller Salvage,1
8,Mk 8 Neuro-Saav Electrobinoculars Component,1
8,Mk 7 BAW Armor Mod Prototype Salvage,2
8,Mk 10 BlasTech Weapon Mod Salvage,2
9,Mk 5 TaggeCo Holo Lens Prototype Salvage,3
9,Mk 4 BlasTech Weapon Mod Prototype,3
10,Anakin's Eta-2 Starfighter,1
10,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
11,Umbaran Starfighter,3
11,Mk 1 SoroSuub Keypad,2
12,Bastila Shan (Fallen),2
12,Mk 7 BioTech Implant Prototype Salvage,1
12,Mk 4 Chedak Comlink Prototype Salvage,1
12,Mk 5 TaggeCo Holo Lens Prototype Salvage,2
12,Mk 2 Sienar Holo Projector Prototype Salvage,1
13,Canderous Ordo,7
13,Ability Material Mk III,2
13,Ability Material Mk II,4
13,Ability Material Mk I,4
14,Canderous Ordo,2
14,Ability Material Mk I,3
15,Anakin's Eta-2 Starfighter,2
15,Mk 3 TaggeCo Holo Lens Prototype,1
16,Mk 3 Sienar Holo Projector Salvage,1
16,Mk 6 Nubian Security Scanner Prototype Salvage,1
16,Mk 6 Fabritech Data Pad Salvage,1
16,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
17,Mk 3 Czerka Stun Cuffs Salvage,1
18,Geonosian Brood Alpha,2
18,Ability Material Mk III,1
18,Ability Material Mk II,3
18,Ability Material Mk I,3
19,Admiral Piett,1
19,Resistance Hero Poe,2
19,Mk 5 Nubian Design Tech Prototype Salvage,2
19,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
19,Mk 1 Carbanti Sensor Array Prototype Salvage,4
20,Emperor's Shuttle,1
20,Mk 1 Chedak Comlink Salvage,1
21,TIE Advanced x1,1
21,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
21,Mk 3 TaggeCo Holo Lens Prototype,1
21,Reinforcement Materials,1
22,Mk 3 BAW Armor Mod,1
