battleID,reward,count
1,Mission Vao,2
1,Ability Material Mk II,2
1,Ability Material Mk I,3
2,Zaalbar,3
2,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
2,Mk 5 Loronar Power Cell Salvage,1
2,Mk 3 BlasTech Weapon Mod,4
2,Mk 3 Neuro-Saav Electrobinoculars,1
3,Mother Talzin,2
3,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
3,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
4,Bastila Shan,1
5,Mk 2 SoroSuub Keypad Prototype,1
6,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
6,Mk 2 SoroSuub Keypad Prototype,1
6,Reinforcement Materials,1
6,Ship Ability Material Mk I,1
7,Mission Vao,2
7,Ability Material Mk III,1
7,Ability Material Mk II,4
7,Ability Material Mk I,5
8,Mk 6 Loronar Power Cell Salvage,1
8,Mk 2 Chiewab Hypo Syringe,1
9,Mk 3 Arakyd Droid Caller Salvage,2
9,Mk 5 BlasTech Weapon Mod Prototype,3
10,Mk 3 Chedak Comlink Prototype Salvage,2
10,Mk 4 Loronar Power Cell Prototype,5
10,Mk 1 Chiewab Hypo Syringe Prototype,3
11,Mk 3 Neuro-Saav Electrobinoculars,1
12,Bastila Shan,2
12,Mk 6 Chiewab Hypo Syringe Salvage,1
13,TIE Fighter Pilot,4
13,Ability Material Mk I,5
14,Jolee Bindo,1
14,Mk 2 Chiewab Hypo Syringe,4
15,Bastila Shan,3
15,Mk 4 CEC Fusion Furnace Prototype Salvage,1
15,Mk 3 Arakyd Droid Caller Salvage,2
15,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
15,Mk 5 BlasTech Weapon Mod Prototype,2
16,Imperial TIE Fighter,1
16,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
16,Mk 3 Neuro-Saav Electrobinoculars,1
16,Ship Ability Material Mk I,1
17,Bastila Shan,1
17,Mk 6 Loronar Power Cell Salvage,1
18,TIE Fighter Pilot,1
18,Ability Material Mk I,2
19,Mk 2 Chiewab Hypo Syringe,2
20,Bastila Shan,1
20,Mk 4 CEC Fusion Furnace Prototype Salvage,1
20,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
20,Mk 3 Arakyd Droid Caller Salvage,1
20,Mk 5 BlasTech Weapon Mod Prototype,1
21,Mk 3 Sienar Holo Projector Salvage,3
21,Mk 6 Fabritech Data Pad Salvage,2
21,Mk 6 BlasTech Weapon Mod Prototype,4
22,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
23,Bastila Shan,2
23,Mk 6 Loronar Power Cell Salvage,1
24,Mk 4 CEC Fusion Furnace Prototype Salvage,1
25,Mk 7 Merr-Sonn Shield Generator Salvage,5
25,Mk 12 ArmaTek Armor Plating Prototype Salvage,3
25,Mk 6 TaggeCo Holo Lens Prototype Salvage,5
25,Mk 6 Fabritech Data Pad Salvage,6
25,Mk 2 Arakyd Droid Caller,9
27,TIE Advanced x1,1
27,Mk 9 Neuro-Saav Electrobinoculars Salvage,2
27,Mk 3 TaggeCo Holo Lens Prototype,1
27,Reinforcement Materials,2
