battleID,reward,count
1,Bastila Shan (Fallen),2
1,Mk 4 Chedak Comlink Prototype Salvage,3
1,Mk 7 BioTech Implant Prototype Salvage,1
2,Sith Empire Trooper,10
2,Ability Material Mk III,4
2,Ability Material Mk II,6
2,Ability Material Mk I,7
3,Juhani,2
4,Carth Onasi,2
4,Mk 6 TaggeCo Holo Lens Prototype Salvage,3
4,Mk 2 Chedak Comlink Prototype,1
5,Anakin's Eta-2 Starfighter,1
6,Chief Chirpa,2
6,Ability Material Mk II,1
6,Ability Material Mk I,3
7,Admiral Piett,2
7,Resistance Hero Poe,6
7,Mk 1 Carbanti Sensor Array Prototype Salvage,2
7,Mk 1 Athakam Medpac Salvage,2
8,Emperor's Shuttle,2
8,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
8,Mk 4 Arakyd Droid Caller Salvage,3
8,Mk 1 Chedak Comlink Salvage,1
9,Sun Fac's Geonosian Starfighter,1
9,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
9,Mk 1 Carbanti Sensor Array Prototype Salvage,1
9,Mk 1 CEC Fusion Furnace,1
9,Ship Ability Material Mk II,1
10,Mk 5 A/KT Stun Gun Prototype Salvage,1
10,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
11,Anakin's Eta-2 Starfighter,2
12,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
13,Mk 3 Sienar Holo Projector Salvage,1
13,Mk 6 Nubian Security Scanner Prototype Salvage,1
13,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
14,Sith Empire Trooper,4
14,Ability Material Mk III,4
14,Ability Material Mk II,3
14,Ability Material Mk I,4
15,Jango Fett,2
15,Hound's Tooth,1
15,Mk 4 SoroSuub Keypad Salvage,1
15,Mk 10 BlasTech Weapon Mod Salvage,4
15,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
16,Rey's Millennium Falcon,1
16,Mk 1 Carbanti Sensor Array Prototype Salvage,1
16,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
16,Mk 2 TaggeCo Holo Lens,1
17,Chief Chirpa,4
17,Ability Material Mk III,1
17,Ability Material Mk II,3
17,Ability Material Mk I,2
18,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
18,Mk 4 BAW Armor Mod Salvage,2
18,Mk 1 Chedak Comlink Salvage,2
19,Scimitar,1
19,Mk 5 A/KT Stun Gun Prototype Salvage,1
19,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
20,Umbaran Starfighter,1
20,Mk 3 Czerka Stun Cuffs Salvage,1
20,Mk 4 Nubian Security Scanner Prototype Salvage,1
20,Reinforcement Materials,1
20,Ship Ability Material Mk II,1
21,Jango Fett,2
21,Hound's Tooth,1
21,Mk 3 Czerka Stun Cuffs Salvage,1
21,Mk 4 SoroSuub Keypad Salvage,1
21,Mk 10 BlasTech Weapon Mod Salvage,2
21,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
