battleID,reward,count
1,Jedi Knight Anakin,1
1,Ability Material Mk III,1
1,Ability Material Mk II,4
1,Ability Material Mk I,3
2,Scimitar,1
2,Mk 1 Zaltin Bacta Gel Prototype Salvage,2
2,Mk 3 BAW Armor Mod,1
3,Mk 5 A/KT Stun Gun Prototype Salvage,3
3,Mk 3 Chiewab Hypo Syringe Prototype Salvage,6
3,Mk 2 SoroSuub Keypad Prototype,7
4,Mk 10 TaggeCo Holo Lens Salvage,2
4,Mk 5 Loronar Power Cell Salvage,3
4,Ship Ability Material Mk III,1
4,Ship Ability Material Mk II,1
5,Mk 5 A/KT Stun Gun Prototype Salvage,1
5,Mk 7 BAW Armor Mod Prototype Salvage,1
5,Mk 4 Loronar Power Cell Prototype,1
6,Mk 10 TaggeCo Holo Lens Salvage,1
6,Mk 5 Loronar Power Cell Salvage,2
7,Mother Talzin,3
7,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
7,Mk 1 Athakam Medpac Salvage,2
7,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
8,Jedi Knight Anakin,6
8,Ability Material Mk III,4
8,Ability Material Mk II,10
8,Ability Material Mk I,13
9,Jedi Knight Anakin,3
9,Ability Material Mk III,1
9,Ability Material Mk II,4
9,Ability Material Mk I,2
10,Anakin's Eta-2 Starfighter,2
10,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
10,Mk 3 TaggeCo Holo Lens Prototype,2
10,Ship Ability Material Mk I,1
11,Scimitar,1
11,Mk 5 A/KT Stun Gun Prototype Salvage,1
11,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
11,Ship Ability Material Mk I,1
