battleID,reward,count
1,Finn,4
1,Ability Material Mk II,1
1,Ability Material Mk I,1
2,Mk 5 A/KT Stun Gun Prototype Salvage,4
2,Mk 7 BAW Armor Mod Prototype Salvage,4
2,Mk 4 Loronar Power Cell Prototype,10
3,Sun Fac's Geonosian Starfighter,2
3,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
3,Mk 1 CEC Fusion Furnace,3
4,Mk 5 A/KT Stun Gun Prototype Salvage,1
4,Mk 7 BAW Armor Mod Prototype Salvage,3
4,Mk 4 Loronar Power Cell Prototype,4
5,Reinforcement Materials,1
5,Ship Ability Material Mk II,1
6,Finn,8
6,Ability Material Mk III,2
6,Ability Material Mk II,8
6,Ability Material Mk I,7
7,Finn,4
7,Ability Material Mk II,1
7,Ability Material Mk I,2
8,Darth Nihilus,1
8,Mk 4 Arakyd Droid Caller Salvage,2
8,Mk 10 BlasTech Weapon Mod Salvage,1
8,Mk 7 BAW Armor Mod Prototype Salvage,1
9,Mk 5 A/KT Stun Gun Prototype Salvage,2
9,Mk 1 Zaltin Bacta Gel Prototype Salvage,2
9,Mk 3 BAW Armor Mod,1
9,Reinforcement Materials,1
10,Mk 7 Merr-Sonn Shield Generator Salvage,1
10,Mk 2 Arakyd Droid Caller,2
11,Mk 7 Merr-Sonn Shield Generator Salvage,1
11,Mk 3 TaggeCo Holo Lens Prototype,1
