battleID,reward,count
1,Imperial TIE Fighter,3
1,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
2,Imperial TIE Fighter,1
2,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
2,Mk 3 Neuro-Saav Electrobinoculars,2
3,Ezra Bridger,3
3,Ability Material Mk II,2
3,Ability Material Mk I,2
4,Ezra Bridger,3
4,Ability Material Mk II,1
4,Ability Material Mk I,3
5,Sabine Wren,1
5,Mk 2 CEC Fusion Furnace,2
5,Mk 1 BlasTech Weapon Mod,3
5,Mk 1 Nubian Security Scanner,3
6,Zaalbar,1
6,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
6,Mk 3 Neuro-Saav Electrobinoculars,1
6,Mk 3 BlasTech Weapon Mod,1
7,Bastila Shan,2
7,Mk 6 Chiewab Hypo Syringe Salvage,1
7,Mk 6 Loronar Power Cell Salvage,1
7,Mk 5 BioTech Implant Prototype,1
8,Imperial TIE Fighter,1
8,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
8,Mk 3 Neuro-Saav Electrobinoculars,3
9,Kylo Ren (Unmasked),5
9,TIE Silencer,7
9,Ability Material Mk III,1
9,Ability Material Mk II,1
9,Ability Material Mk I,4
10,Sabine Wren,2
10,Mk 2 CEC Fusion Furnace,2
10,Mk 1 Nubian Security Scanner,2
11,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
11,Mk 4 CEC Fusion Furnace Prototype Salvage,2
12,Kylo Ren (Unmasked),3
12,TIE Silencer,3
12,Ability Material Mk III,1
12,Ability Material Mk I,1
13,Sabine Wren,1
13,Mk 2 CEC Fusion Furnace,1
13,Mk 1 BlasTech Weapon Mod,3
13,Mk 1 Nubian Security Scanner,2
14,Zaalbar,2
14,Mk 3 Neuro-Saav Electrobinoculars,2
14,Mk 3 BlasTech Weapon Mod,2
15,Kylo Ren (Unmasked),6
15,TIE Silencer,7
15,Ability Material Mk III,1
15,Ability Material Mk II,4
15,Ability Material Mk I,4
16,Kylo Ren (Unmasked),7
16,TIE Silencer,5
16,Ability Material Mk III,1
16,Ability Material Mk II,3
16,Ability Material Mk I,7
17,Kylo Ren (Unmasked),1
17,TIE Silencer,1
17,Ability Material Mk II,1
18,Sabine Wren,2
18,Mk 2 CEC Fusion Furnace,1
18,Mk 1 Nubian Security Scanner,3
18,Mk 1 BlasTech Weapon Mod,4
19,Zaalbar,1
19,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
19,Mk 5 Loronar Power Cell Salvage,1
19,Mk 3 Neuro-Saav Electrobinoculars,1
19,Mk 3 BlasTech Weapon Mod,1
20,Mk 3 Neuro-Saav Electrobinoculars,1
21,Imperial TIE Fighter,1
21,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
21,Mk 3 Neuro-Saav Electrobinoculars,2
22,Nightsister Zombie,2
22,Mk 3 Sienar Holo Projector Salvage,2
22,Mk 5 Nubian Design Tech Prototype Salvage,3
22,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,4
23,Kylo Ren (Unmasked),2
23,TIE Silencer,3
23,Ability Material Mk II,1
23,Ability Material Mk I,3
24,Mother Talzin,1
24,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
24,Mk 4 CEC Fusion Furnace Prototype Salvage,1
24,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,2
24,Mk 1 Athakam Medpac Salvage,1
25,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
25,Mk 4 BAW Armor Mod Salvage,2
26,TIE Silencer,1
26,Ability Material Mk III,1
26,Ability Material Mk II,2
26,Ability Material Mk I,2
27,Jolee Bindo,3
27,Mk 3 Carbanti Sensor Array Salvage,1
27,Mk 6 Loronar Power Cell Salvage,2
27,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,3
27,Mk 2 Chiewab Hypo Syringe ,2
28,Mk 5 Loronar Power Cell Salvage,1
28,Mk 3 BlasTech Weapon Mod,1
29,Mk 3 Arakyd Droid Caller Salvage,3
29,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
