battleID,reward,count
1,Veteran Smuggler Han Solo,1
1,Ability Material Mk III,1
1,Ability Material Mk II,3
1,Ability Material Mk I,2
2,Mk 3 Czerka Stun Cuffs Salvage,2
2,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
2,Mk 1 Merr-Sonn Shield Generator,9
3,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
4,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,3
4,Mk 2 Arakyd Droid Caller,3
4,Ship Ability Material Mk I,1
5,Veteran Smuggler Han Solo,4
5,Ability Material Mk III,1
5,Ability Material Mk II,3
5,Ability Material Mk I,3
6,Mother Talzin,2
6,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
6,Mk 6 Neuro-Saav Electrobinoculars Prototype Salvage,1
7,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
7,Mk 1 Merr-Sonn Shield Generator,2
8,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
8,Mk 3 TaggeCo Holo Lens Prototype,1
9,Mk 5 A/KT Stun Gun Prototype Salvage,1
9,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
9,Mk 3 BAW Armor Mod,1
