battleID,reward,count
1,Bastila Shan (Fallen),2
1,Mk 4 Chedak Comlink Prototype Salvage,1
1,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
1,Mk 2 Sienar Holo Projector Prototype Salvage,1
2,Juhani,2
2,Mk 6 Nubian Security Scanner Prototype Salvage,2
2,Mk 3 Sienar Holo Projector Salvage,1
3,Veteran Smuggler Chewbacca,6
3,Ability Material Mk III,2
3,Ability Material Mk II,2
3,Ability Material Mk I,3
4,Veteran Smuggler Han Solo,10
4,Ability Material Mk III,1
4,Ability Material Mk II,6
4,Ability Material Mk I,2
5,Veteran Smuggler Han Solo,4
5,Ability Material Mk II,2
5,Ability Material Mk I,1
6,Carth Onasi,2
6,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
7,T3-M4,2
7,Ability Material Mk II,1
7,Ability Material Mk I,2
8,Admiral Piett,1
8,Resistance Hero Poe,2
8,Mk 2 Zaltin Bacta Gel Prototype Salvage,3
8,Mk 5 Nubian Design Tech Prototype Salvage,1
8,Mk 1 Athakam Medpac Salvage,3
8,Mk 1 Carbanti Sensor Array Prototype Salvage,1
9,Emperor's Shuttle,1
9,Mk 4 Arakyd Droid Caller Salvage,1
9,Mk 4 BAW Armor Mod Salvage,1
10,Sun Fac's Geonosian Starfighter,4
10,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
10,Mk 1 Carbanti Sensor Array Prototype Salvage,1
10,Mk 1 CEC Fusion Furnace,3
11,Scimitar,1
11,Mk 5 A/KT Stun Gun Prototype Salvage,1
11,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
12,T3-M4,8
12,Ability Material Mk II,3
12,Ability Material Mk I,3
13,Emperor's Shuttle,2
13,Mk 5 Chiewab Hypo Syringe Prototype Salvage,3
13,Mk 4 BAW Armor Mod Salvage,1
14,Scimitar,1
14,Mk 5 A/KT Stun Gun Prototype Salvage,1
14,Mk 1 Zaltin Bacta Gel Prototype Salvage,2
14,Mk 3 BAW Armor Mod,1
14,Reinforcement Materials,2
16,Jango Fett,6
16,Hound's Tooth,2
16,Mk 4 SoroSuub Keypad Salvage,1
16,Mk 10 BlasTech Weapon Mod Salvage,1
17,Veteran Smuggler Han Solo,2
17,Ability Material Mk II,3
17,Ability Material Mk I,3
18,Juhani,2
18,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
18,Mk 6 Fabritech Data Pad Salvage,3
19,Jango Fett,2
19,Hound's Tooth,3
19,Mk 3 Czerka Stun Cuffs Salvage,1
19,Mk 4 SoroSuub Keypad Salvage,2
19,Mk 10 BlasTech Weapon Mod Salvage,2
20,Anakin's Eta-2 Starfighter,2
20,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
20,Mk 3 TaggeCo Holo Lens Prototype,3
21,Mk 9 Fabritech Data Pad Salvage,1
21,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
22,Mk 1 BAW Armor Mod,2
22,Mk 3 Neuro-Saav Electrobinoculars,4
23,Wicket,4
23,Mk 7 BAW Armor Mod Prototype Salvage,2
23,Mk 6 Loronar Power Cell Salvage,1
24,Mk 5 Nubian Security Scanner Prototype Salvage,1
24,Mk 4 BAW Armor Mod Salvage,3
24,Mk 2 Fabritech Data Pad,1
25,Umbaran Starfighter,2
25,Mk 3 Czerka Stun Cuffs Salvage,1
25,Mk 4 Nubian Security Scanner Prototype Salvage,2
25,Mk 1 SoroSuub Keypad,1
25,Ship Ability Material Mk II,1
26,Jango Fett,2
26,Hound's Tooth,1
26,Mk 10 BlasTech Weapon Mod Salvage,1
26,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
27,Rey (Scavenger),2
27,Mk 5 TaggeCo Holo Lens Prototype Salvage,2
27,Mk 2 TaggeCo Holo Lens,1
27,Mk 2 CEC Fusion Furnace,1
